state_code,county,cousub,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,pop2017
33,11,85940,1051,1064,1400,1778,2139,225
20,61,99999,719,724,952,1352,1629,35795
20,149,99999,768,773,963,1263,1648,23190
20,161,99999,768,773,963,1263,1648,75695
27,13,99999,751,821,1050,1459,1797,65765
27,103,99999,751,821,1050,1459,1797,33475
39,139,99999,507,574,752,1013,1179,121535
72,67,99999,452,460,524,648,881,16475
72,83,99999,452,460,524,648,881,8875
72,97,99999,452,460,524,648,881,79615
48,215,99999,672,677,868,1129,1249,839540
41,29,99999,869,957,1259,1788,2155,212070
5,35,99999,742,848,976,1304,1502,49280
28,33,99999,742,848,976,1304,1502,173265
47,47,99999,742,848,976,1304,1502,39335
47,157,99999,742,848,976,1304,1502,937845
47,167,99999,742,848,976,1304,1502,61435
28,93,99999,583,662,767,950,1218,35980
28,137,99999,551,636,725,962,1101,28335
28,143,99999,650,750,855,1057,1159,10275
6,47,99999,824,983,1205,1712,2062,267390
12,11,99999,1207,1328,1667,2364,2853,1890415
12,86,99999,1260,1445,1814,2408,2854,2702600
12,99,99999,1144,1390,1721,2312,2809,1426770
18,91,99999,572,672,849,1120,1218,110840
26,111,99999,629,714,940,1308,1449,83490
48,329,99999,1273,1281,1576,1948,2697,159885
48,317,99999,611,615,757,1075,1296,5545
55,79,99999,732,882,1065,1353,1475,956585
55,89,99999,732,882,1065,1353,1475,87815
55,131,99999,732,882,1065,1353,1475,133965
55,133,99999,732,882,1065,1353,1475,396730
27,3,99999,1004,1162,1432,1984,2311,344860
27,19,99999,1004,1162,1432,1984,2311,98800
27,25,99999,1004,1162,1432,1984,2311,54295
27,37,99999,1004,1162,1432,1984,2311,414655
27,53,99999,1004,1162,1432,1984,2311,1224765
27,59,99999,1004,1162,1432,1984,2311,38585
27,123,99999,1004,1162,1432,1984,2311,537895
27,139,99999,1004,1162,1432,1984,2311,141465
27,141,99999,1004,1162,1432,1984,2311,92025
27,163,99999,1004,1162,1432,1984,2311,250980
27,171,99999,1004,1162,1432,1984,2311,131130
55,93,99999,1004,1162,1432,1984,2311,41225
55,109,99999,1004,1162,1432,1984,2311,87140
27,79,99999,716,796,1048,1415,1624,27810
27,95,99999,678,775,1020,1449,1746,25635
30,63,99999,760,861,1080,1524,1849,114230
1,129,99999,602,628,782,999,1060,16745
1,97,99999,711,741,924,1232,1335,414330
6,99,99999,999,1068,1334,1879,2202,535685
22,67,99999,584,588,696,921,1191,26290
22,73,99999,662,667,877,1088,1200,156435
22,111,99999,662,667,877,1088,1200,22535
26,115,99999,669,766,998,1312,1594,149620
1,1,99999,687,816,976,1234,1596,55035
1,51,99999,687,816,976,1234,1596,80990
1,85,99999,687,816,976,1234,1596,10360
1,101,99999,687,816,976,1234,1596,227120
54,61,99999,778,783,957,1293,1638,103715
54,77,99999,778,783,957,1293,1638,33760
47,63,99999,612,616,810,1119,1197,63465
47,89,99999,612,616,810,1119,1197,52885
47,57,99999,573,576,729,985,989,22940
53,57,99999,926,1103,1393,1979,2320,121725
18,35,99999,601,636,804,1081,1164,115940
26,121,99999,623,692,902,1151,1223,172705
45,51,99999,941,975,1129,1434,1623,310185
37,19,99999,868,898,1023,1453,1751,122585
6,55,99999,1554,1778,2339,3160,3172,141005
12,21,99999,1189,1392,1702,2235,2315,356775
47,15,99999,1174,1196,1363,1726,2149,13840
47,21,99999,1174,1196,1363,1726,2149,39715
47,37,99999,1174,1196,1363,1726,2149,678320
47,43,99999,1174,1196,1363,1726,2149,51340
47,147,99999,1174,1196,1363,1726,2149,68575
47,149,99999,1174,1196,1363,1726,2149,298455
47,165,99999,1174,1196,1363,1726,2149,175730
47,169,99999,1174,1196,1363,1726,2149,8775
47,187,99999,1174,1196,1363,1726,2149,212160
47,189,99999,1174,1196,1363,1726,2149,128875
47,111,99999,592,596,784,1001,1229,23240
47,119,99999,809,814,1071,1477,1596,87605
47,159,99999,505,573,754,957,1085,19280
37,49,99999,807,815,1039,1393,1778,103375
37,103,99999,547,550,724,988,992,9775
37,137,99999,669,673,886,1095,1516,12805
9,9,1220,1042,1319,1569,1940,2685,18955
9,9,3250,1042,1319,1569,1940,2685,6110
9,9,19550,1042,1319,1569,1940,2685,12700
9,9,47535,1042,1319,1569,1940,2685,53865
9,9,58300,1042,1319,1569,1940,2685,12970
9,9,67610,1042,1319,1569,1940,2685,16580
9,9,4580,1130,1279,1561,1930,2152,5525
9,9,7310,1130,1279,1561,1930,2152,28150
9,9,14160,1130,1279,1561,1930,2152,29275
9,9,22910,1130,1279,1561,1930,2152,29005
9,9,34950,1130,1279,1561,1930,2152,22375
9,9,35650,1130,1279,1561,1930,2152,61495
9,9,44560,1130,1279,1561,1930,2152,18245
9,9,46520,1130,1279,1561,1930,2152,60240
9,9,52070,1130,1279,1561,1930,2152,130885
9,9,53890,1130,1279,1561,1930,2152,14275
9,9,54870,1130,1279,1561,1930,2152,23875
9,9,57600,1130,1279,1561,1930,2152,13980
9,9,78740,1130,1279,1561,1930,2152,44990
9,9,82870,1130,1279,1561,1930,2152,55045
9,9,87700,1130,1279,1561,1930,2152,8905
9,9,46940,842,1023,1267,1581,1863,7660
9,9,49950,842,1023,1267,1581,1863,31650
9,9,62290,842,1023,1267,1581,1863,9750
9,9,69640,842,1023,1267,1581,1863,19675
9,9,80070,842,1023,1267,1581,1863,109250
9,9,87560,842,1023,1267,1581,1863,16695
22,51,99999,835,986,1158,1493,1726,437040
22,71,99999,835,986,1158,1493,1726,388180
22,75,99999,835,986,1158,1493,1726,23395
22,87,99999,835,986,1158,1493,1726,45065
22,89,99999,835,986,1158,1493,1726,52730
22,95,99999,835,986,1158,1493,1726,43565
22,103,99999,835,986,1158,1493,1726,249200
22,93,99999,643,676,890,1225,1329,21485
34,3,99999,1334,1597,1872,2328,2901,937920
34,31,99999,1334,1597,1872,2328,2901,510565
34,17,99999,1742,1851,2134,2638,2894,679755
34,19,99999,1370,1563,1988,2457,2735,125715
34,23,99999,1370,1563,1988,2457,2735,837290
34,35,99999,1370,1563,1988,2457,2735,333315
34,25,99999,1175,1323,1676,2304,2554,627550
34,29,99999,1175,1323,1676,2304,2554,589700
36,59,99999,1472,1818,2215,2834,3123,1363070
36,103,99999,1472,1818,2215,2834,3123,1497595
36,5,99999,2160,2199,2505,3160,3397,1455845
36,47,99999,2160,2199,2505,3160,3397,2635120
36,61,99999,2160,2199,2505,3160,3397,1653875
36,79,99999,2160,2199,2505,3160,3397,99465
36,81,99999,2160,2199,2505,3160,3397,2339280
36,85,99999,2160,2199,2505,3160,3397,475950
36,87,99999,2160,2199,2505,3160,3397,325025
34,13,99999,1094,1309,1575,2005,2387,800400
34,27,99999,1094,1309,1575,2005,2387,498845
34,37,99999,1094,1309,1575,2005,2387,143570
34,39,99999,1094,1309,1575,2005,2387,557320
42,103,99999,1116,1124,1457,1985,2494,55685
26,21,99999,695,705,909,1177,1347,154950
12,81,99999,996,1170,1499,1986,2365,363540
12,115,99999,996,1170,1499,1986,2365,404840
9,11,6820,885,1069,1332,1717,2233,2585
9,11,23400,885,1069,1332,1717,2233,18885
9,11,29910,885,1069,1332,1717,2233,1910
9,11,33900,885,1069,1332,1717,2233,11790
9,11,34250,885,1069,1332,1717,2233,39490
9,11,42600,885,1069,1332,1717,2233,14925
9,11,43230,885,1069,1332,1717,2233,4300
9,11,44210,885,1069,1332,1717,2233,2425
9,11,48900,885,1069,1332,1717,2233,19385
9,11,52350,885,1069,1332,1717,2233,27145
9,11,55500,885,1069,1332,1717,2233,5255
9,11,56270,885,1069,1332,1717,2233,39875
9,11,57040,885,1069,1332,1717,2233,7495
9,11,62150,885,1069,1332,1717,2233,4695
9,11,66210,885,1069,1332,1717,2233,4160
9,11,71670,885,1069,1332,1717,2233,2940
9,11,73770,885,1069,1332,1717,2233,18485
9,11,78600,885,1069,1332,1717,2233,2570
9,11,80280,885,1069,1332,1717,2233,19200
9,11,15910,918,1086,1382,1960,2365,16015
9,11,42390,918,1086,1382,1960,2365,7240
12,83,99999,792,863,1065,1375,1517,343780
34,9,99999,1044,1194,1571,1947,2130,94550
48,135,99999,943,996,1310,1619,1888,155745
49,11,99999,867,954,1182,1642,1994,334975
49,29,99999,867,954,1182,1642,1994,11015
49,57,99999,867,954,1182,1642,1994,244100
49,3,99999,658,724,953,1272,1522,52180
40,17,99999,762,794,987,1319,1550,132920
40,27,99999,762,794,987,1319,1550,274025
40,83,99999,762,794,987,1319,1550,45325
40,87,99999,762,794,987,1319,1550,37920
40,109,99999,762,794,987,1319,1550,774205
40,51,99999,557,603,772,1056,1119,54350
40,81,99999,617,620,740,1023,1027,34760
53,67,99999,1103,1147,1357,1928,2323,269885
19,85,99999,743,844,1036,1388,1550,14195
19,129,99999,743,844,1036,1388,1550,14935
19,155,99999,743,844,1036,1388,1550,93285
31,25,99999,743,844,1036,1388,1550,25515
31,55,99999,743,844,1036,1388,1550,549705
31,153,99999,743,844,1036,1388,1550,175190
31,177,99999,743,844,1036,1388,1550,20415
31,155,99999,595,644,826,1062,1328,20955
12,69,99999,1239,1331,1530,1966,2379,326215
12,95,99999,1239,1331,1530,1966,2379,1290215
12,97,99999,1239,1331,1530,1966,2379,325170
12,117,99999,1239,1331,1530,1966,2379,449260
55,139,99999,691,745,961,1294,1534,169540
21,59,99999,628,676,889,1161,1206,99260
21,91,99999,628,676,889,1161,1206,8700
21,149,99999,628,676,889,1161,1206,9360
6,111,99999,1647,1959,2425,3391,3996,847835
12,9,99999,866,1046,1271,1697,2041,568185
12,5,99999,968,1082,1254,1729,2126,180115
54,105,99999,662,672,813,1086,1172,5800
54,107,99999,662,672,813,1086,1172,86015
12,33,99999,908,944,1089,1532,1864,309925
12,113,99999,908,944,1089,1532,1864,166780
17,57,99999,596,600,789,975,1281,35735
17,123,99999,632,684,870,1130,1180,11925
17,143,99999,632,684,870,1130,1180,186145
17,175,99999,632,684,870,1130,1180,5550
17,179,99999,632,684,870,1130,1180,134695
17,203,99999,632,684,870,1130,1180,38940
10,3,99999,1013,1154,1399,1729,1980,555035
24,15,99999,1013,1154,1399,1729,1980,102415
34,5,99999,1013,1154,1399,1729,1980,449190
34,7,99999,1013,1154,1399,1729,1980,510995
34,15,99999,1013,1154,1399,1729,1980,291370
34,33,99999,1013,1154,1399,1729,1980,63775
42,17,99999,1013,1154,1399,1729,1980,626485
42,29,99999,1013,1154,1399,1729,1980,514650
42,45,99999,1013,1154,1399,1729,1980,563385
42,91,99999,1013,1154,1399,1729,1980,818675
42,101,99999,1013,1154,1399,1729,1980,1569655
4,13,99999,1086,1179,1417,1973,2246,4155500
4,21,99999,1086,1179,1417,1973,2246,405535
5,25,99999,591,606,798,997,1152,8330
5,69,99999,591,606,798,997,1152,71375
5,79,99999,591,606,798,997,1152,13885
42,3,99999,824,872,1060,1353,1482,1229605
42,7,99999,824,872,1060,1353,1482,168160
42,19,99999,824,872,1060,1353,1482,185985
42,51,99999,824,872,1060,1353,1482,133160
42,125,99999,824,872,1060,1353,1482,207660
42,129,99999,824,872,1060,1353,1482,356835
42,5,99999,572,668,861,1064,1260,66735
25,3,555,892,1065,1342,1705,1848,8210
25,3,13345,892,1065,1342,1705,1848,3170
25,3,16180,892,1065,1342,1705,1848,6655
25,3,30315,892,1065,1342,1705,1848,1970
25,3,34340,892,1065,1342,1705,1848,3005
25,3,34655,892,1065,1342,1705,1848,5795
25,3,34970,892,1065,1342,1705,1848,4995
25,3,53960,892,1065,1342,1705,1848,43290
25,3,56795,892,1065,1342,1705,1848,1520
25,3,67595,892,1065,1342,1705,1848,1980
25,3,975,1004,1086,1429,1766,2006,410
25,3,4545,1004,1086,1429,1766,2006,1850
25,3,14010,1004,1086,1429,1766,2006,1720
25,3,21360,1004,1086,1429,1766,2006,1255
25,3,24120,1004,1086,1429,1766,2006,815
25,3,26815,1004,1086,1429,1766,2006,6915
25,3,28180,1004,1086,1429,1766,2006,640
25,3,42460,1004,1086,1429,1766,2006,730
25,3,43300,1004,1086,1429,1766,2006,140
25,3,44385,1004,1086,1429,1766,2006,335
25,3,45420,1004,1086,1429,1766,2006,1370
25,3,46225,1004,1086,1429,1766,2006,13210
25,3,51580,1004,1086,1429,1766,2006,1575
25,3,53050,1004,1086,1429,1766,2006,810
25,3,59665,1004,1086,1429,1766,2006,860
25,3,60225,1004,1086,1429,1766,2006,765
25,3,61065,1004,1086,1429,1766,2006,3190
25,3,71095,1004,1086,1429,1766,2006,440
25,3,73335,1004,1086,1429,1766,2006,500
25,3,77990,1004,1086,1429,1766,2006,1095
25,3,79985,1004,1086,1429,1766,2006,7625
25,3,80685,1004,1086,1429,1766,2006,910
16,77,99999,589,673,886,1259,1516,7665
16,5,99999,573,656,863,1226,1477,84115
72,1,99999,419,427,486,690,801,18525
72,75,99999,419,427,486,690,801,47950
72,113,99999,419,427,486,690,801,148865
72,149,99999,419,427,486,690,801,23660
23,5,10180,1234,1435,1857,2368,2901,9235
23,5,11125,1234,1435,1857,2368,2901,3865
23,5,12300,1234,1435,1857,2368,2901,455
23,5,15430,1234,1435,1857,2368,2901,7695
23,5,24495,1234,1435,1857,2368,2901,11870
23,5,26525,1234,1435,1857,2368,2901,8295
23,5,27025,1234,1435,1857,2368,2901,40
23,5,28240,1234,1435,1857,2368,2901,17145
23,5,28870,1234,1435,1857,2368,2901,8015
23,5,41067,1234,1435,1857,2368,2901,255
23,5,53860,1234,1435,1857,2368,2901,3715
23,5,60545,1234,1435,1857,2368,2901,66715
23,5,61945,1234,1435,1857,2368,2901,4495
23,5,66145,1234,1435,1857,2368,2901,19620
23,5,71990,1234,1435,1857,2368,2901,25430
23,5,73670,1234,1435,1857,2368,2901,10090
23,5,82105,1234,1435,1857,2368,2901,18155
23,5,86025,1234,1435,1857,2368,2901,17730
23,5,87845,1234,1435,1857,2368,2901,8495
23,31,9410,1234,1435,1857,2368,2901,8160
23,31,33665,1234,1435,1857,2368,2901,4475
23,31,39405,1234,1435,1857,2368,2901,3780
23,31,55085,1234,1435,1857,2368,2901,8745
23,31,4720,1125,1208,1590,2108,2721,7540
23,31,22955,1125,1208,1590,2108,2721,6380
23,31,37270,1125,1208,1590,2108,2721,9650
23,31,70030,1125,1208,1590,2108,2721,7365
23,31,87985,1125,1208,1590,2108,2721,12870
23,5,2655,968,1040,1368,1810,1855,1460
23,5,7170,968,1040,1368,1810,1855,5345
23,5,8430,968,1040,1368,1810,1855,20525
23,5,31390,968,1040,1368,1810,1855,4855
23,5,31600,968,1040,1368,1810,1855,2785
23,5,48085,968,1040,1368,1810,1855,3945
23,5,48820,968,1040,1368,1810,1855,5680
23,5,60685,968,1040,1368,1810,1855,1710
23,5,66775,968,1040,1368,1810,1855,1550
23,23,1570,781,957,1176,1546,1794,415
23,23,3355,781,957,1176,1546,1794,8315
23,23,6260,781,957,1176,1546,1794,3115
23,23,6365,781,957,1176,1546,1794,2920
23,23,27295,781,957,1176,1546,1794,920
23,23,58070,781,957,1176,1546,1794,0
23,23,58515,781,957,1176,1546,1794,2200
23,23,62645,781,957,1176,1546,1794,3395
23,23,76960,781,957,1176,1546,1794,8735
23,23,81930,781,957,1176,1546,1794,2065
23,23,87460,781,957,1176,1546,1794,3070
23,31,275,1018,1024,1288,1654,1896,2550
23,31,730,1018,1024,1288,1654,1896,3060
23,31,1605,1018,1024,1288,1654,1896,4185
23,31,4860,1018,1024,1288,1654,1896,21415
23,31,14485,1018,1024,1288,1654,1896,1290
23,31,16725,1018,1024,1288,1654,1896,1960
23,31,36535,1018,1024,1288,1654,1896,11225
23,31,36745,1018,1024,1288,1654,1896,3550
23,31,38425,1018,1024,1288,1654,1896,6170
23,31,39195,1018,1024,1288,1654,1896,2915
23,31,41750,1018,1024,1288,1654,1896,4395
23,31,48750,1018,1024,1288,1654,1896,1460
23,31,50325,1018,1024,1288,1654,1896,4660
23,31,54980,1018,1024,1288,1654,1896,1180
23,31,56870,1018,1024,1288,1654,1896,1960
23,31,64675,1018,1024,1288,1654,1896,19125
23,31,65725,1018,1024,1288,1654,1896,20920
23,31,67475,1018,1024,1288,1654,1896,2690
23,31,80530,1018,1024,1288,1654,1896,7745
23,31,81475,1018,1024,1288,1654,1896,10050
41,5,99999,1485,1586,1820,2571,3045,399960
41,9,99999,1485,1586,1820,2571,3045,50205
41,51,99999,1485,1586,1820,2571,3045,788460
41,67,99999,1485,1586,1820,2571,3045,572070
41,71,99999,1485,1586,1820,2571,3045,102365
53,11,99999,1485,1586,1820,2571,3045,457475
53,59,99999,1485,1586,1820,2571,3045,11500
12,85,99999,1053,1059,1369,1837,2107,155720
12,111,99999,1053,1059,1369,1837,2107,298765
36,27,99999,1112,1193,1521,1934,2178,295685
36,71,99999,1112,1193,1521,1934,2178,378175
4,25,99999,781,953,1175,1637,1837,220970
25,5,2690,988,1110,1335,1650,2021,44325
25,5,23000,988,1110,1335,1650,2021,89260
25,5,46575,988,1110,1335,1650,2021,29035
25,5,56375,988,1110,1335,1650,2021,11990
25,5,60645,988,1110,1335,1650,2021,14955
25,5,62430,988,1110,1335,1650,2021,18255
25,5,68750,988,1110,1335,1650,2021,16340
25,5,77570,988,1110,1335,1650,2021,15810
44,1,5140,988,1110,1335,1650,2021,16220
44,1,9280,988,1110,1335,1650,2021,22320
44,1,73760,988,1110,1335,1650,2021,10490
44,3,18640,988,1110,1335,1650,2021,34875
44,3,22240,988,1110,1335,1650,2021,13095
44,3,74300,988,1110,1335,1650,2021,81220
44,3,77720,988,1110,1335,1650,2021,6120
44,3,78440,988,1110,1335,1650,2021,28710
44,5,36820,988,1110,1335,1650,2021,5505
44,5,42400,988,1110,1335,1650,2021,3520
44,5,70880,988,1110,1335,1650,2021,15870
44,7,11800,988,1110,1335,1650,2021,16365
44,7,14140,988,1110,1335,1650,2021,19395
44,7,19180,988,1110,1335,1650,2021,80980
44,7,20080,988,1110,1335,1650,2021,34500
44,7,22960,988,1110,1335,1650,2021,47425
44,7,27460,988,1110,1335,1650,2021,4690
44,7,30340,988,1110,1335,1650,2021,9995
44,7,37720,988,1110,1335,1650,2021,29160
44,7,41500,988,1110,1335,1650,2021,21630
44,7,51760,988,1110,1335,1650,2021,32345
44,7,52480,988,1110,1335,1650,2021,12300
44,7,54640,988,1110,1335,1650,2021,71770
44,7,59000,988,1110,1335,1650,2021,179510
44,7,64220,988,1110,1335,1650,2021,10530
44,7,66200,988,1110,1335,1650,2021,21610
44,7,80780,988,1110,1335,1650,2021,41510
44,9,14500,988,1110,1335,1650,2021,7760
44,9,25300,988,1110,1335,1650,2021,6760
44,9,48340,988,1110,1335,1650,2021,15600
44,9,51580,988,1110,1335,1650,2021,26180
44,9,61160,988,1110,1335,1650,2021,7610
44,9,67460,988,1110,1335,1650,2021,30710
25,5,5280,1027,1198,1546,1981,2214,6630
25,5,16950,1027,1198,1546,1981,2214,7440
25,5,38225,1027,1198,1546,1981,2214,23680
25,5,49970,1027,1198,1546,1981,2214,19515
25,5,69170,1027,1198,1546,1981,2214,56825
25,5,20100,1451,1495,1967,2449,2992,24000
25,5,56060,1451,1495,1967,2449,2992,13845
25,5,520,858,958,1181,1460,1602,10445
25,5,16425,858,958,1181,1460,1602,34340
25,5,22130,858,958,1181,1460,1602,16025
25,5,25240,858,958,1181,1460,1602,9175
25,5,45000,858,958,1181,1460,1602,95125
44,9,35380,1120,1127,1353,1840,2316,8110
44,9,50500,1120,1127,1353,1840,2316,830
44,9,77000,1120,1127,1353,1840,2316,22625
44,5,45460,1224,1413,1827,2536,3127,16100
44,5,49960,1224,1413,1827,2536,3127,24745
44,5,57880,1224,1413,1827,2536,3127,17465
49,23,99999,937,972,1108,1574,1896,10695
49,49,99999,937,972,1108,1574,1896,576495
8,101,99999,830,848,1116,1460,1738,163370
12,15,99999,886,988,1215,1726,2080,173235
55,101,99999,654,749,985,1290,1414,195100
37,69,99999,1117,1155,1316,1632,2133,63865
37,101,99999,1117,1155,1316,1632,2133,186310
37,183,99999,1117,1155,1316,1632,2133,1023810
46,103,99999,643,736,968,1369,1541,108125
46,93,99999,650,743,978,1327,1674,27065
42,11,99999,747,879,1125,1394,1526,415500
6,89,99999,885,1012,1332,1892,2280,178920
32,29,99999,1007,1204,1515,2152,2593,3890
32,31,99999,1007,1204,1515,2152,2593,445550
51,7,99999,1097,1120,1276,1670,2001,12800
51,36,99999,1097,1120,1276,1670,2001,7020
51,41,99999,1097,1120,1276,1670,2001,335595
51,53,99999,1097,1120,1276,1670,2001,28035
51,75,99999,1097,1120,1276,1670,2001,22150
51,85,99999,1097,1120,1276,1670,2001,103220
51,87,99999,1097,1120,1276,1670,2001,324075
51,101,99999,1097,1120,1276,1670,2001,16330
51,127,99999,1097,1120,1276,1670,2001,20525
51,145,99999,1097,1120,1276,1670,2001,28365
51,149,99999,1097,1120,1276,1670,2001,37705
51,183,99999,1097,1120,1276,1670,2001,11595
51,570,99999,1097,1120,1276,1670,2001,17580
51,670,99999,1097,1120,1276,1670,2001,22355
51,730,99999,1097,1120,1276,1670,2001,32035
51,760,99999,1097,1120,1276,1670,2001,220890
51,97,99999,731,746,850,1207,1333,7050
6,65,99999,1153,1306,1639,2242,2761,2355000
6,71,99999,1153,1306,1639,2242,2761,2121220
51,23,99999,659,747,939,1268,1406,33150
51,45,99999,659,747,939,1268,1406,5130
51,161,99999,659,747,939,1268,1406,93420
51,770,99999,659,747,939,1268,1406,99570
51,775,99999,659,747,939,1268,1406,25520
51,67,99999,609,636,837,1035,1149,56275
27,39,99999,785,928,1174,1668,2009,20485
27,109,99999,785,928,1174,1668,2009,151685
27,45,99999,637,641,844,1155,1240,20825
27,157,99999,560,704,813,1155,1328,21490
36,51,99999,772,880,1104,1365,1497,64375
36,55,99999,772,880,1104,1365,1497,748680
36,69,99999,772,880,1104,1365,1497,109490
36,73,99999,772,880,1104,1365,1497,41585
36,117,99999,772,880,1104,1365,1497,91440
36,123,99999,605,726,910,1229,1234,25085
17,7,99999,590,675,888,1211,1289,53640
17,201,99999,590,675,888,1211,1289,287510
37,65,99999,676,691,879,1196,1295,54030
37,127,99999,676,691,879,1196,1295,94125
13,115,99999,685,689,905,1209,1398,96470
6,17,99999,1189,1319,1657,2354,2819,185015
6,61,99999,1189,1319,1657,2354,2819,374985
6,67,99999,1189,1319,1657,2354,2819,1495400
6,113,99999,1320,1393,1833,2561,3095,212605
26,145,99999,591,676,889,1111,1206,193805
27,9,99999,731,768,942,1293,1519,39360
27,145,99999,731,768,942,1293,1519,155300
49,53,99999,880,945,1146,1628,1961,155575
20,43,99999,575,658,866,1144,1230,7790
29,3,99999,575,658,866,1144,1230,17360
29,21,99999,575,658,866,1144,1230,89425
29,63,99999,575,658,866,1144,1230,12565
17,13,99999,739,799,1015,1319,1553,4895
17,27,99999,739,799,1015,1319,1553,37640
17,83,99999,739,799,1015,1319,1553,22215
17,119,99999,739,799,1015,1319,1553,266155
17,133,99999,739,799,1015,1319,1553,33740
17,163,99999,739,799,1015,1319,1553,264435
29,56,99999,739,799,1015,1319,1553,974
29,71,99999,739,799,1015,1319,1553,102415
29,99,99999,739,799,1015,1319,1553,222640
29,113,99999,739,799,1015,1319,1553,54800
29,183,99999,739,799,1015,1319,1553,385115
29,189,99999,739,799,1015,1319,1553,999540
29,219,99999,739,799,1015,1319,1553,33555
29,510,99999,739,799,1015,1319,1553,314865
17,5,99999,537,614,774,1022,1182,17035
17,117,99999,575,579,762,1021,1157,45960
41,47,99999,897,935,1200,1705,2054,330455
41,53,99999,897,935,1200,1705,2054,79665
6,53,99999,1672,1763,2145,3047,3360,433170
24,45,99999,846,847,1115,1503,1684,102015
10,5,99999,725,815,1073,1435,1687,215550
24,39,99999,681,722,882,1192,1196,25800
24,47,99999,846,851,1038,1474,1777,51560
49,35,99999,992,1195,1425,1979,2219,1106700
49,45,99999,778,831,1080,1487,1849,63355
48,235,99999,698,837,1051,1392,1726,1590
48,451,99999,698,837,1051,1392,1726,116905
48,431,99999,699,838,1052,1393,1727,1140
48,19,99999,882,1039,1260,1623,2000,21315
48,29,99999,882,1039,1260,1623,2000,1892005
48,91,99999,882,1039,1260,1623,2000,129100
48,187,99999,882,1039,1260,1623,2000,150890
48,493,99999,882,1039,1260,1623,2000,47205
48,13,99999,740,927,1056,1305,1741,48140
48,259,99999,943,1137,1420,1755,2228,40305
48,325,99999,699,758,998,1283,1436,48550
6,73,99999,1714,1896,2433,3378,4137,3283665
6,1,99999,1689,2036,2497,3301,3928,1629615
6,13,99999,1689,2036,2497,3301,3928,1123680
6,41,99999,2317,2879,3486,4365,4793,260815
6,75,99999,2317,2879,3486,4365,4793,864265
6,81,99999,2317,2879,3486,4365,4793,763450
72,23,99999,379,408,465,623,738,49725
72,79,99999,379,408,465,623,738,23895
72,121,99999,379,408,465,623,738,23610
72,125,99999,379,408,465,623,738,32935
6,85,99999,2362,2663,3158,4060,4639,1911225
6,69,99999,1205,1379,1814,2577,3105,58670
72,37,99999,479,488,556,765,915,12240
72,53,99999,479,488,556,765,915,33075
72,89,99999,479,488,556,765,915,18950
72,25,99999,429,464,535,752,916,134270
72,35,99999,429,464,535,752,916,45430
72,41,99999,429,464,535,752,916,41180
72,63,99999,429,464,535,752,916,47075
72,129,99999,429,464,535,752,916,38690
72,7,99999,465,507,585,782,944,26855
72,17,99999,465,507,585,782,944,24585
72,21,99999,465,507,585,782,944,188615
72,29,99999,465,507,585,782,944,46780
72,31,99999,465,507,585,782,944,161685
72,33,99999,465,507,585,782,944,25595
72,45,99999,465,507,585,782,944,19915
72,47,99999,465,507,585,782,944,34935
72,51,99999,465,507,585,782,944,37720
72,54,99999,465,507,585,782,944,12140
72,61,99999,465,507,585,782,944,90775
72,69,99999,465,507,585,782,944,54735
72,77,99999,465,507,585,782,944,39705
72,85,99999,465,507,585,782,944,38255
72,87,99999,465,507,585,782,944,27240
72,91,99999,465,507,585,782,944,40705
72,95,99999,465,507,585,782,944,11295
72,101,99999,465,507,585,782,944,31785
72,103,99999,465,507,585,782,944,26585
72,105,99999,465,507,585,782,944,29110
72,119,99999,465,507,585,782,944,51770
72,127,99999,465,507,585,782,944,355180
72,135,99999,465,507,585,782,944,74170
72,137,99999,465,507,585,782,944,81905
72,139,99999,465,507,585,782,944,69480
72,143,99999,465,507,585,782,944,38590
72,145,99999,465,507,585,782,944,54755
72,151,99999,465,507,585,782,944,35025
72,9,99999,375,405,462,571,630,24010
72,19,99999,375,405,462,571,630,29235
72,39,99999,375,405,462,571,630,17325
72,107,99999,375,405,462,571,630,21905
6,79,99999,1421,1560,2053,2916,3310,280120
6,87,99999,2155,2465,3244,4135,4609,273265
35,49,99999,917,1060,1211,1544,1881,147515
6,83,99999,1986,2285,2665,3513,4014,442995
6,97,99999,1492,1683,2215,3099,3438,500945
13,29,99999,954,1015,1156,1588,1856,34885
13,51,99999,954,1015,1156,1588,1856,285505
13,103,99999,954,1015,1156,1588,1856,57085
42,69,99999,647,753,925,1194,1285,211960
42,79,99999,647,753,925,1194,1285,318220
42,131,99999,647,753,925,1194,1285,27760
53,33,99999,1789,1859,2185,2989,3512,2118120
53,61,99999,1789,1859,2185,2989,3512,771905
53,53,99999,1133,1248,1593,2263,2727,845195
12,61,99999,793,990,1194,1557,1987,147980
12,55,99999,701,774,1018,1286,1450,100175
55,117,99999,593,709,850,1102,1258,115095
48,181,99999,700,879,1043,1394,1662,126145
22,15,99999,680,812,964,1195,1343,125700
22,17,99999,680,812,964,1195,1343,251070
22,31,99999,680,812,964,1195,1343,27165
4,3,99999,721,726,954,1355,1633,126515
19,193,99999,613,701,922,1140,1250,102395
31,43,99999,613,701,922,1140,1250,20530
31,51,99999,613,701,922,1140,1250,5765
46,127,99999,613,701,922,1140,1250,14930
46,83,99999,704,772,945,1251,1617,53145
