fips2010,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,state,county,cousub,pop2010,hu2010,state_alpha
2009799999,445,607,697,982,1228,20,97,99999,2553,1220,KS
2009999999,470,554,737,943,1211,20,99,99999,21607,10092,KS
2010199999,553,571,759,996,1111,20,101,99999,1750,990,KS
2010399999,606,762,928,1261,1431,20,103,99999,76227,28697,KS
2010599999,508,607,697,915,1020,20,105,99999,3241,1864,KS
2010799999,606,762,928,1261,1431,20,107,99999,9656,5446,KS
2010999999,508,562,697,957,1077,20,109,99999,2756,1441,KS
2011199999,446,524,697,946,949,20,111,99999,33690,15237,KS
2011399999,609,629,836,1048,1172,20,113,99999,29180,12721,KS
2011599999,520,536,713,894,971,20,115,99999,12660,5946,KS
2011799999,508,524,697,901,949,20,117,99999,10117,4866,KS
2011999999,508,524,697,920,949,20,119,99999,4575,1998,KS
2012199999,606,762,928,1261,1431,20,121,99999,32787,13190,KS
2012399999,508,524,697,946,949,20,123,99999,6373,3296,KS
2012599999,538,548,729,973,1067,20,125,99999,35471,16578,KS
2012799999,508,580,697,946,949,20,127,99999,5923,3206,KS
2012999999,508,565,697,874,949,20,129,99999,3233,1467,KS
2013199999,508,607,697,970,1228,20,131,99999,10178,4562,KS
2013399999,508,599,697,931,949,20,133,99999,16512,7513,KS
2013599999,508,607,697,967,970,20,135,99999,3107,1740,KS
2013799999,508,524,697,1013,1020,20,137,99999,5671,2542,KS
2013999999,537,628,832,1106,1331,20,139,99999,16295,7503,KS
2014199999,508,607,697,946,949,20,141,99999,3858,2206,KS
2014399999,535,552,734,979,1078,20,143,99999,6091,2779,KS
2014599999,508,607,697,915,1020,20,145,99999,6973,3152,KS
2014799999,508,607,697,1014,1020,20,147,99999,5642,3049,KS
2014999999,819,824,1089,1571,1910,20,149,99999,21604,8626,KS
2015199999,570,617,782,980,1195,20,151,99999,9656,4514,KS
2015399999,508,524,697,874,1020,20,153,99999,2519,1458,KS
2015599999,519,611,813,1023,1135,20,155,99999,64511,28274,KS
2015799999,508,533,697,899,949,20,157,99999,4980,2877,KS
2015999999,508,524,697,974,1093,20,159,99999,10083,4548,KS
2016199999,819,824,1089,1571,1910,20,161,99999,71115,28212,KS
2016399999,508,550,697,874,949,20,163,99999,5181,2768,KS
2016599999,508,607,697,946,949,20,165,99999,3307,1869,KS
2016799999,554,571,760,1011,1112,20,167,99999,6970,3910,KS
2016999999,557,618,812,1054,1106,20,169,99999,55606,24101,KS
2017199999,667,688,915,1147,1486,20,171,99999,4936,2193,KS
2017399999,545,645,854,1167,1378,20,173,99999,498365,211593,KS
2017599999,505,682,791,1056,1138,20,175,99999,22952,8061,KS
2017799999,537,628,832,1106,1331,20,177,99999,177934,79140,KS
2017999999,508,528,697,896,1020,20,179,99999,2556,1265,KS
2018199999,559,577,767,962,1045,20,181,99999,6010,3148,KS
2018399999,508,583,697,923,1020,20,183,99999,3853,2232,KS
2018599999,508,524,697,874,949,20,185,99999,4437,2319,KS
2018799999,508,524,697,874,1020,20,187,99999,2235,990,KS
2018999999,571,589,783,982,1146,20,189,99999,5724,2306,KS
2019199999,484,579,758,950,1213,20,191,99999,24132,10865,KS
2019399999,508,580,697,1014,1062,20,193,99999,7900,3536,KS
2019599999,576,688,790,990,1076,20,195,99999,3001,1682,KS
2019799999,537,628,832,1106,1331,20,197,99999,7053,3227,KS
2019999999,508,607,697,1014,1020,20,199,99999,1485,781,KS
2020199999,508,524,697,874,949,20,201,99999,5799,2955,KS
2020399999,508,524,697,1014,1020,20,203,99999,2234,1054,KS
2020599999,508,524,697,936,1057,20,205,99999,9409,4682,KS
2020799999,508,524,697,874,1020,20,207,99999,3309,2022,KS
2020999999,606,762,928,1261,1431,20,209,99999,157505,66747,KS
2100199999,443,466,620,814,851,21,1,99999,18656,8568,KY
2100399999,537,566,713,961,1184,21,3,99999,19956,9307,KY
2100599999,550,670,769,1044,1047,21,5,99999,21421,9127,KY
2100799999,488,514,683,881,972,21,7,99999,8249,3885,KY
2100999999,434,554,680,896,972,21,9,99999,42173,19188,KY
2101199999,464,488,649,814,897,21,11,99999,11591,5405,KY
2101399999,480,506,620,838,844,21,13,99999,28691,13154,KY
2101599999,598,691,908,1265,1472,21,15,99999,118811,46154,KY
2101799999,610,686,880,1243,1550,21,17,99999,19985,8927,KY
2101999999,504,618,748,1007,1219,21,19,99999,49542,21803,KY
2102199999,518,554,725,973,1133,21,21,99999,28432,12312,KY
2102399999,598,691,908,1265,1472,21,23,99999,8488,3840,KY
2102599999,443,466,620,854,857,21,25,99999,13878,6231,KY
2102799999,443,474,620,777,1066,21,27,99999,20059,10630,KY
2102999999,614,698,873,1190,1339,21,29,99999,74319,29318,KY
2103199999,488,500,648,895,1003,21,31,99999,12690,5877,KY
2103399999,443,540,620,814,857,21,33,99999,12984,6292,KY
2103599999,481,571,754,1023,1027,21,35,99999,37191,18065,KY
2103799999,598,691,908,1265,1472,21,37,99999,90336,39523,KY
2103999999,498,523,696,873,962,21,39,99999,5104,2441,KY
2104199999,522,551,730,983,1090,21,41,99999,10811,4696,KY
2104399999,465,489,650,815,1003,21,43,99999,27720,12311,KY
2104599999,443,540,620,834,844,21,45,99999,15955,7487,KY
2104799999,574,696,884,1233,1386,21,47,99999,73955,29459,KY
2104999999,610,686,880,1243,1550,21,49,99999,35613,15706,KY
2105199999,443,526,620,777,879,21,51,99999,21730,8875,KY
2105399999,457,502,639,801,870,21,53,99999,10272,5311,KY
2105599999,443,483,620,854,857,21,55,99999,9315,4569,KY
2105799999,462,514,646,810,893,21,57,99999,6856,3690,KY
2105999999,558,562,745,943,1162,21,59,99999,96656,41452,KY
2106199999,611,644,818,1110,1397,21,61,99999,12161,6467,KY
2106399999,495,551,693,921,958,21,63,99999,7852,3371,KY
2106599999,443,484,620,829,913,21,65,99999,14672,6865,KY
2106799999,610,686,880,1243,1550,21,67,99999,295803,135160,KY
2106999999,443,466,620,805,857,21,69,99999,14348,6623,KY
2107199999,543,545,641,868,886,21,71,99999,39451,18175,KY
2107399999,573,662,801,1076,1158,21,73,99999,49285,23164,KY
2107599999,463,486,647,848,881,21,75,99999,6813,3372,KY
2107799999,598,691,908,1265,1472,21,77,99999,8589,3786,KY
2107999999,483,538,676,848,1022,21,79,99999,16912,7463,KY
2108199999,536,613,815,1185,1313,21,81,99999,24662,9942,KY
2108399999,467,499,653,847,1005,21,83,99999,37121,16777,KY
2108599999,443,540,620,854,857,21,85,99999,25746,13561,KY
2108799999,443,466,620,777,844,21,87,99999,11258,5324,KY
2108999999,504,618,748,1007,1219,21,89,99999,36910,16330,KY
2109199999,558,562,745,943,1162,21,91,99999,8565,3734,KY
2109399999,565,599,797,1159,1404,21,93,99999,105543,43261,KY
2109599999,482,485,620,836,844,21,95,99999,29278,13513,KY
2109799999,423,577,663,901,985,21,97,99999,18846,8208,KY
2109999999,443,529,620,883,886,21,99,99999,18199,8559,KY
2110199999,594,637,824,1038,1122,21,101,99999,46250,20320,KY
2110399999,614,698,873,1190,1339,21,103,99999,15416,6640,KY
2110599999,443,540,620,841,844,21,105,99999,4902,2342,KY
2110799999,495,520,692,893,1054,21,107,99999,46920,21180,KY
2110999999,450,501,630,851,858,21,109,99999,13494,6523,KY
2111199999,614,698,873,1190,1339,21,111,99999,741096,337616,KY
2111399999,610,686,880,1243,1550,21,113,99999,48586,19331,KY
2111599999,443,471,620,841,844,21,115,99999,23356,10624,KY
2111799999,598,691,908,1265,1472,21,117,99999,159720,68975,KY
2111999999,443,466,620,809,852,21,119,99999,16346,7461,KY
2112199999,443,524,620,841,1008,21,121,99999,31883,14485,KY
2112399999,565,599,797,1159,1404,21,123,99999,14193,6172,KY
2112599999,458,555,641,900,968,21,125,99999,58849,25446,KY
2112799999,443,540,620,822,1092,21,127,99999,15860,7286,KY
2112999999,443,471,620,797,857,21,129,99999,7887,3436,KY
2113199999,465,493,620,854,857,21,131,99999,11310,5278,KY
2113399999,478,525,668,838,924,21,133,99999,24519,11601,KY
2113599999,443,540,620,792,942,21,135,99999,13870,6481,KY
2113799999,443,477,620,799,999,21,137,99999,24742,10819,KY
2113999999,478,555,668,906,910,21,139,99999,9519,4824,KY
2114199999,473,559,662,856,902,21,141,99999,26835,12339,KY
2114399999,443,471,620,839,857,21,143,99999,8314,4791,KY
2114599999,515,585,741,952,1148,21,145,99999,65565,31079,KY
2114799999,443,466,620,841,844,21,147,99999,18306,7507,KY
2114999999,558,562,745,943,1162,21,149,99999,9531,4264,KY
2115199999,516,546,726,1037,1101,21,151,99999,82916,35043,KY
2115399999,443,532,620,824,844,21,153,99999,13333,5950,KY
2115599999,471,574,659,826,1161,21,155,99999,19820,8182,KY
2115799999,555,677,777,974,1123,21,157,99999,31448,15748,KY
2115999999,443,540,620,902,1092,21,159,99999,12929,5164,KY
2116199999,474,520,663,870,917,21,161,99999,17490,8105,KY
2116399999,530,593,780,1135,1374,21,163,99999,28602,11762,KY
2116599999,455,479,637,799,868,21,165,99999,6306,3744,KY
2116799999,480,505,672,907,1184,21,167,99999,21331,9941,KY
2116999999,443,540,620,777,844,21,169,99999,10099,4681,KY
2117199999,446,469,624,815,850,21,171,99999,10963,5204,KY
2117399999,520,547,727,939,1174,21,173,99999,26499,11699,KY
2117599999,525,540,620,782,962,21,175,99999,13923,5830,KY
2117799999,445,515,623,781,968,21,177,99999,31499,13699,KY
2117999999,526,553,736,1014,1018,21,179,99999,43437,18075,KY
2118199999,443,466,620,854,857,21,181,99999,7135,3261,KY
2118399999,443,479,620,804,857,21,183,99999,23842,10219,KY
2118599999,614,698,873,1190,1339,21,185,99999,60316,20688,KY
2118799999,472,502,660,885,912,21,187,99999,10841,5634,KY
2118999999,443,493,620,854,857,21,189,99999,4755,2328,KY
2119199999,598,691,908,1265,1472,21,191,99999,14877,6339,KY
2119399999,443,493,620,841,844,21,193,99999,28712,12791,KY
2119599999,525,553,735,922,1001,21,195,99999,65024,30304,KY
2119799999,453,513,634,840,864,21,197,99999,12613,5598,KY
2119999999,454,523,670,852,913,21,199,99999,63063,31443,KY
2120199999,498,575,696,873,962,21,201,99999,2282,1095,KY
2120399999,468,471,620,857,1002,21,203,99999,17056,7703,KY
2120599999,538,630,752,943,1108,21,205,99999,23333,10102,KY
2120799999,503,506,620,813,1092,21,207,99999,17565,9993,KY
2120999999,610,686,880,1243,1550,21,209,99999,47173,19303,KY
2121199999,602,642,854,1205,1458,21,211,99999,42074,16606,KY
2121399999,520,616,727,912,990,21,213,99999,17327,7435,KY
2121599999,614,698,873,1190,1339,21,215,99999,17061,6704,KY
2121799999,474,518,663,834,984,21,217,99999,24512,10864,KY
2121999999,483,571,675,846,919,21,219,99999,12460,5286,KY
2122199999,574,696,884,1233,1386,21,221,99999,14339,7810,KY
2122399999,614,698,873,1190,1339,21,223,99999,8809,3930,KY
2122599999,537,552,634,868,1117,21,225,99999,15007,6141,KY
2122799999,611,644,818,1110,1397,21,227,99999,113792,47223,KY
2122999999,493,565,689,864,1180,21,229,99999,11717,5044,KY
2123199999,443,535,620,841,844,21,231,99999,20813,10942,KY
2123399999,443,490,620,857,860,21,233,99999,13621,5936,KY
2123599999,476,502,666,835,1124,21,235,99999,35637,15166,KY
2123799999,450,473,629,789,870,21,237,99999,7355,3660,KY
2123999999,610,686,880,1243,1550,21,239,99999,24939,10711,KY
2200199999,480,511,680,931,1023,22,1,99999,61773,25387,LA
2200399999,576,580,680,923,926,22,3,99999,25764,9733,LA
2200599999,696,849,975,1243,1570,22,5,99999,107215,40784,LA
2200799999,620,624,733,1029,1103,22,7,99999,23421,10351,LA
2200999999,470,564,737,969,1132,22,9,99999,42073,18042,LA
2201199999,576,589,680,969,1198,22,11,99999,35654,15040,LA
2201399999,576,592,680,923,926,22,13,99999,14353,7718,LA
2201599999,622,775,895,1135,1282,22,15,99999,116979,49351,LA
2201799999,622,775,895,1135,1282,22,17,99999,254969,112028,LA
2201999999,557,691,857,1102,1255,22,19,99999,192768,82058,LA
2202199999,576,592,680,989,1157,22,21,99999,10132,4994,LA
2202399999,557,691,857,1102,1255,22,23,99999,6839,3593,LA
2202599999,512,516,680,950,1198,22,25,99999,10407,4877,LA
2202799999,508,511,680,989,1198,22,27,99999,17195,7761,LA
2202999999,521,525,680,907,1023,22,29,99999,20822,9383,LA
2203199999,622,775,895,1135,1282,22,31,99999,26656,12290,LA
2203399999,696,849,975,1243,1570,22,33,99999,440171,187353,LA
2203599999,508,511,680,853,1023,22,35,99999,7759,2904,LA
2203799999,696,849,975,1243,1570,22,37,99999,20267,8014,LA
2203999999,508,511,680,885,1151,22,39,99999,33984,14662,LA
2204199999,527,531,706,885,1062,22,41,99999,20767,9034,LA
2204399999,546,634,792,1046,1226,22,43,99999,22309,8886,LA
2204599999,611,615,800,1003,1104,22,45,99999,73240,29698,LA
2204799999,532,605,738,925,1005,22,47,99999,33387,12707,LA
2204999999,529,532,680,927,1198,22,49,99999,16274,7680,LA
2205199999,755,882,1062,1362,1575,22,51,99999,432552,189135,LA
2205399999,576,592,680,970,973,22,53,99999,31594,13306,LA
2205599999,653,794,915,1192,1331,22,55,99999,221578,93656,LA
2205799999,689,693,879,1233,1500,22,57,99999,96318,38582,LA
2205999999,527,530,687,895,1033,22,59,99999,14890,6560,LA
2206199999,695,699,840,1100,1144,22,61,99999,46735,19479,LA
2206399999,696,849,975,1243,1570,22,63,99999,128026,50170,LA
2206599999,508,511,680,853,926,22,65,99999,12093,4804,LA
2206799999,582,599,688,936,1035,22,67,99999,27979,12423,LA
2206999999,618,623,828,1080,1128,22,69,99999,39566,18587,LA
2207199999,755,882,1062,1362,1575,22,71,99999,343829,189896,LA
2207399999,607,611,777,999,1058,22,73,99999,153720,64481,LA
2207599999,755,882,1062,1362,1575,22,75,99999,23042,9596,LA
2207799999,696,849,975,1243,1570,22,77,99999,22802,11130,LA
2207999999,546,634,792,1046,1226,22,79,99999,131613,55684,LA
2208199999,685,689,917,1150,1249,22,81,99999,9091,4128,LA
2208399999,512,515,685,859,1206,22,83,99999,20725,8621,LA
2208599999,553,592,680,889,1198,22,85,99999,24233,14130,LA
2208799999,755,882,1062,1362,1575,22,87,99999,35897,16794,LA
2208999999,755,882,1062,1362,1575,22,89,99999,52780,19896,LA
2209199999,696,849,975,1243,1570,22,91,99999,11203,5150,LA
2209399999,521,637,731,1055,1287,22,93,99999,22102,8455,LA
2209599999,755,882,1062,1362,1575,22,95,99999,45924,17510,LA
2209799999,524,559,743,940,1012,22,97,99999,83384,35692,LA
2209999999,653,794,915,1192,1331,22,99,99999,52160,21941,LA
2210199999,650,655,860,1138,1327,22,101,99999,54650,23028,LA
2210399999,755,882,1062,1362,1575,22,103,99999,233740,95412,LA
2210599999,660,664,869,1090,1184,22,105,99999,121097,50073,LA
2210799999,521,525,680,989,1023,22,107,99999,5252,3357,LA
2210999999,689,693,879,1233,1500,22,109,99999,111860,43887,LA
2211199999,607,611,777,999,1058,22,111,99999,22721,11346,LA
2211399999,513,628,721,1043,1047,22,113,99999,57999,25235,LA
2211599999,690,814,1082,1357,1556,22,115,99999,52334,21433,LA
2211799999,560,564,750,984,1206,22,117,99999,47168,21039,LA
2211999999,477,592,680,931,973,22,119,99999,41207,19336,LA
2212199999,696,849,975,1243,1570,22,121,99999,23788,9324,LA
2212399999,508,511,680,863,926,22,123,99999,11604,5046,LA
2212599999,696,849,975,1243,1570,22,125,99999,15625,5097,LA
2212799999,576,580,680,989,1069,22,127,99999,15313,7234,LA
2300102060,632,695,881,1120,1381,23,1,2060,23055,11016,ME
2300119105,632,695,881,1120,1381,23,1,19105,3848,1548,ME
2300129255,632,695,881,1120,1381,23,1,29255,4350,1880,ME
2300138565,632,695,881,1120,1381,23,1,38565,2326,1018,ME
2300138740,632,695,881,1120,1381,23,1,38740,36592,16731,ME
2300140035,632,695,881,1120,1381,23,1,40035,9009,3948,ME
2300140665,632,695,881,1120,1381,23,1,40665,2095,1127,ME
2300140770,632,695,881,1120,1381,23,1,40770,3187,1534,ME
2300144585,632,695,881,1120,1381,23,1,44585,3031,1299,ME
2300146160,632,695,881,1120,1381,23,1,46160,2607,1056,ME
2300160020,632,695,881,1120,1381,23,1,60020,5376,2679,ME
2300164570,632,695,881,1120,1381,23,1,64570,4876,2121,ME
2300177800,632,695,881,1120,1381,23,1,77800,5734,2481,ME
2300179585,632,695,881,1120,1381,23,1,79585,1616,652,ME
2300300800,561,616,713,945,1034,23,3,800,239,307,ME
2300301220,561,616,713,945,1034,23,3,1220,238,162,ME
2300301710,561,616,713,945,1034,23,3,1710,1302,733,ME
2300302760,561,616,713,945,1034,23,3,2760,68,94,ME
2300305385,561,616,713,945,1034,23,3,5385,726,360,ME
2300307065,561,616,713,945,1034,23,3,7065,610,326,ME
2300310565,561,616,713,945,1034,23,3,10565,8189,3914,ME
2300311020,561,616,713,945,1034,23,3,11020,218,140,ME
2300311300,561,616,713,945,1034,23,3,11300,425,211,ME
2300311335,561,616,713,945,1034,23,3,11335,306,176,ME
2300311785,561,616,713,945,1034,23,3,11785,118,321,ME
2300312000,561,616,713,945,1034,23,3,12000,468,213,ME
2300313900,561,616,713,945,1034,23,3,13900,457,210,ME
2300315395,561,616,713,945,1034,23,3,15395,269,147,ME
2300315990,561,616,713,945,1034,23,3,15990,103,48,ME
2300319210,561,616,713,945,1034,23,3,19210,213,139,ME
2300319420,561,616,713,945,1034,23,3,19420,864,667,ME
2300321380,561,616,713,945,1034,23,3,21380,1287,596,ME
2300325615,561,616,713,945,1034,23,3,25615,3496,1674,ME
2300325755,561,616,713,945,1034,23,3,25755,4097,1922,ME
2300326735,561,616,713,945,1034,23,3,26735,1087,514,ME
2300327120,561,616,713,945,1034,23,3,27120,81,71,ME
2300327855,561,616,713,945,1034,23,3,27855,3,47,ME
2300328590,561,616,713,945,1034,23,3,28590,467,262,ME
2300330690,561,616,713,945,1034,23,3,30690,219,124,ME
2300330725,561,616,713,945,1034,23,3,30725,118,62,ME
2300332195,561,616,713,945,1034,23,3,32195,121,107,ME
2300332685,561,616,713,945,1034,23,3,32685,83,61,ME
2300333385,561,616,713,945,1034,23,3,33385,1309,568,ME
2300333980,561,616,713,945,1034,23,3,33980,6123,2822,ME
2300335065,561,616,713,945,1034,23,3,35065,837,655,ME
2300339300,561,616,713,945,1034,23,3,39300,2314,1011,ME
2300339965,561,616,713,945,1034,23,3,39965,984,588,ME
2300340595,561,616,713,945,1034,23,3,40595,1068,469,ME
2300341715,561,616,713,945,1034,23,3,41715,404,224,ME
2300342450,561,616,713,945,1034,23,3,42450,79,83,ME
2300342520,561,616,713,945,1034,23,3,42520,4035,2398,ME
2300343255,561,616,713,945,1034,23,3,43255,1948,864,ME
2300343710,561,616,713,945,1034,23,3,43710,1493,687,ME
2300343990,561,616,713,945,1034,23,3,43990,249,166,ME
2300345180,561,616,713,945,1034,23,3,45180,273,149,ME
2300346685,561,616,713,945,1034,23,3,46685,790,422,ME
2300347175,561,616,713,945,1034,23,3,47175,38,53,ME
2300348120,561,616,713,945,1034,23,3,48120,46,25,ME
2300348575,561,616,713,945,1034,23,3,48575,321,146,ME
2300348960,561,616,713,945,1034,23,3,48960,510,407,ME
2300349415,561,616,713,945,1034,23,3,49415,602,323,ME
2300353602,561,616,713,945,1034,23,3,53602,10,313,ME
2300354385,561,616,713,945,1034,23,3,54385,737,496,ME
2300355435,561,616,713,945,1034,23,3,55435,147,282,ME
2300356205,561,616,713,945,1034,23,3,56205,66,74,ME
2300357936,561,616,713,945,1034,23,3,57936,0,0,ME
2300358060,561,616,713,945,1034,23,3,58060,386,190,ME
2300360300,561,616,713,945,1034,23,3,60300,391,511,ME
2300360825,561,616,713,945,1034,23,3,60825,9692,4608,ME
2300362400,561,616,713,945,1034,23,3,62400,161,112,ME
2300364780,561,616,713,945,1034,23,3,64780,747,497,ME
2300365025,561,616,713,945,1034,23,3,65025,485,316,ME
2300365200,561,616,713,945,1034,23,3,65200,267,154,ME
2300367790,561,616,713,945,1034,23,3,67790,848,452,ME
2300369260,561,616,713,945,1034,23,3,69260,442,188,ME
2300369930,561,616,713,945,1034,23,3,69930,386,478,ME
2300373472,561,616,713,945,1034,23,3,73472,594,1089,ME
2300374405,561,616,713,945,1034,23,3,74405,253,149,ME
2300378570,561,616,713,945,1034,23,3,78570,2171,1184,ME
2300379270,561,616,713,945,1034,23,3,79270,283,129,ME
2300379865,561,616,713,945,1034,23,3,79865,546,309,ME
2300380285,561,616,713,945,1034,23,3,80285,1687,768,ME
2300382770,561,616,713,945,1034,23,3,82770,549,240,ME
2300383540,561,616,713,945,1034,23,3,83540,62,102,ME
2300383785,561,616,713,945,1034,23,3,83785,228,369,ME
2300386865,561,616,713,945,1034,23,3,86865,224,265,ME
2300387215,561,616,713,945,1034,23,3,87215,1213,586,ME
2300502655,748,792,1031,1401,1406,23,5,2655,1525,700,ME
2300507170,748,792,1031,1401,1406,23,5,7170,5210,4051,ME
2300508430,748,792,1031,1401,1406,23,5,8430,20278,9599,ME
2300510180,1011,1108,1417,1898,2201,23,5,10180,9015,3963,ME
2300511125,1011,1108,1417,1898,2201,23,5,11125,3742,2944,ME
2300512300,1011,1108,1417,1898,2201,23,5,12300,341,525,ME
2300515430,1011,1108,1417,1898,2201,23,5,15430,7211,2902,ME
2300524495,1011,1108,1417,1898,2201,23,5,24495,11185,4751,ME
2300526525,1011,1108,1417,1898,2201,23,5,26525,7879,3690,ME
2300527025,1011,1108,1417,1898,2201,23,5,27025,5,481,ME
2300528240,1011,1108,1417,1898,2201,23,5,28240,16381,5972,ME
2300528870,1011,1108,1417,1898,2201,23,5,28870,7761,3841,ME
2300531390,748,792,1031,1401,1406,23,5,31390,4740,4208,ME
2300531600,748,792,1031,1401,1406,23,5,31600,2730,1761,ME
2300541067,1011,1108,1417,1898,2201,23,5,41067,230,381,ME
2300548085,748,792,1031,1401,1406,23,5,48085,3872,3004,ME
2300548820,748,792,1031,1401,1406,23,5,48820,5542,2295,ME
2300553860,1011,1108,1417,1898,2201,23,5,53860,3565,1354,ME
2300560545,1011,1108,1417,1898,2201,23,5,60545,66194,33836,ME
2300560685,748,792,1031,1401,1406,23,5,60685,1474,613,ME
2300561945,1011,1108,1417,1898,2201,23,5,61945,4436,2852,ME
2300566145,1011,1108,1417,1898,2201,23,5,66145,18919,8617,ME
2300566775,748,792,1031,1401,1406,23,5,66775,1719,1464,ME
2300571990,1011,1108,1417,1898,2201,23,5,71990,25002,11484,ME
2300573670,1011,1108,1417,1898,2201,23,5,73670,9874,4425,ME
2300582105,1011,1108,1417,1898,2201,23,5,82105,17494,7989,ME
2300586025,1011,1108,1417,1898,2201,23,5,86025,17001,7136,ME
2300587845,1011,1108,1417,1898,2201,23,5,87845,8349,3819,ME
2300702235,585,625,730,925,994,23,7,2235,461,341,ME
2300710740,585,625,730,925,994,23,7,10740,781,2103,ME
2300710915,585,625,730,925,994,23,7,10915,560,346,ME
2300712595,585,625,730,925,994,23,7,12595,1352,779,ME
2300714205,585,625,730,925,994,23,7,14205,166,191,ME
2300716165,585,625,730,925,994,23,7,16165,309,462,ME
2300719865,585,625,730,925,994,23,7,19865,808,660,ME
2300724005,585,625,730,925,994,23,7,24005,618,822,ME
2300724775,585,625,730,925,994,23,7,24775,7760,3441,ME
2300734820,585,625,730,925,994,23,7,34820,929,625,ME
2300735625,585,625,730,925,994,23,7,35625,4851,2252,ME
2300737025,585,625,730,925,994,23,7,37025,997,695,ME
2300742765,585,625,730,925,994,23,7,42765,,,ME
2300749345,585,625,730,925,994,23,7,49345,1407,700,ME
2300749520,585,625,730,925,994,23,7,49520,757,503,ME
2300751400,585,625,730,925,994,23,7,51400,61,453,ME
2300758445,585,625,730,925,994,23,7,58445,1028,668,ME
2300761840,585,625,730,925,994,23,7,61840,1168,1829,ME
2300761875,585,625,730,925,994,23,7,61875,189,581,ME
2300765655,585,625,730,925,994,23,7,65655,133,379,ME
2300770760,585,625,730,925,994,23,7,70760,69,54,ME
2300774825,585,625,730,925,994,23,7,74825,1213,634,ME
2300775980,585,625,730,925,994,23,7,75980,528,327,ME
2300781300,585,625,730,925,994,23,7,81300,419,632,ME
2300782235,585,625,730,925,994,23,7,82235,0,28,ME
2300785850,585,625,730,925,994,23,7,85850,4116,2025,ME
2300787680,585,625,730,925,994,23,7,87680,88,179,ME
2300901185,670,740,907,1137,1235,23,9,1185,265,174,ME
2300902165,670,740,907,1137,1235,23,9,2165,114,105,ME
2300902865,670,740,907,1137,1235,23,9,2865,5235,3495,ME
2300905700,670,740,907,1137,1235,23,9,5700,2686,1936,ME
2300907800,670,740,907,1137,1235,23,9,7800,824,874,ME
2300907975,670,740,907,1137,1235,23,9,7975,934,934,ME
2300908815,670,740,907,1137,1235,23,9,8815,4924,2551,ME
2300911265,670,740,907,1137,1235,23,9,11265,1366,704,ME
2300911800,670,740,907,1137,1235,23,9,11800,117,97,ME
2300914905,670,740,907,1137,1235,23,9,14905,141,375,ME
2300916935,670,740,907,1137,1235,23,9,16935,1681,1254,ME
2300917145,670,740,907,1137,1235,23,9,17145,1975,1936,ME
2300919770,670,740,907,1137,1235,23,9,19770,423,504,ME
2300920405,670,740,907,1137,1235,23,9,20405,94,689,ME
2300923200,670,740,907,1137,1235,23,9,23200,7741,4240,ME
2300926350,670,740,907,1137,1235,23,9,26350,1483,1043,ME
2300926595,670,740,907,1137,1235,23,9,26595,61,76,ME
2300928450,670,740,907,1137,1235,23,9,28450,1737,1442,ME
2300928975,670,740,907,1137,1235,23,9,28975,58,85,ME
2300930970,670,740,907,1137,1235,23,9,30970,2394,1437,ME
2300938180,670,740,907,1137,1235,23,9,38180,1602,994,ME
2300943430,670,740,907,1137,1235,23,9,43430,513,416,ME
2300947630,670,740,907,1137,1235,23,9,47630,2053,2287,ME
2300947962,670,740,907,1137,1235,23,9,47962,0,0,ME
2300953620,670,740,907,1137,1235,23,9,53620,2,20,ME
2300955505,670,740,907,1137,1235,23,9,55505,2225,1470,ME
2300955855,670,740,907,1137,1235,23,9,55855,67,122,ME
2300955890,670,740,907,1137,1235,23,9,55890,672,744,ME
2300957920,670,740,907,1137,1235,23,9,57920,1263,883,ME
2300967300,670,740,907,1137,1235,23,9,67300,1196,800,ME
2300969750,670,740,907,1137,1235,23,9,69750,274,314,ME
2300972865,670,740,907,1137,1235,23,9,72865,1764,1484,ME
2300974580,670,740,907,1137,1235,23,9,74580,1043,993,ME
2300974965,670,740,907,1137,1235,23,9,74965,1236,806,ME
2300975280,670,740,907,1137,1235,23,9,75280,1466,1119,ME
2300975455,670,740,907,1137,1235,23,9,75455,332,483,ME
2300977345,670,740,907,1137,1235,23,9,77345,1563,1260,ME
2300977415,670,740,907,1137,1235,23,9,77415,1481,1021,ME
2300978925,670,740,907,1137,1235,23,9,78920,544,292,ME
2300980040,670,740,907,1137,1235,23,9,80040,353,206,ME
2300986655,670,740,907,1137,1235,23,9,86655,516,519,ME
2301100590,638,662,817,1069,1113,23,11,590,2041,923,ME
2301102100,638,662,817,1069,1113,23,11,2100,19136,9756,ME
2301104020,638,662,817,1069,1113,23,11,4020,3189,2198,ME
2301104475,638,662,817,1069,1113,23,11,4475,2732,1164,ME
2301112350,638,662,817,1069,1113,23,11,12350,2721,1113,ME
2301112735,638,662,817,1069,1113,23,11,12735,4328,2316,ME
2301113470,638,662,817,1069,1113,23,11,13470,3486,1547,ME
2301124670,638,662,817,1069,1113,23,11,24670,2956,1374,ME
2301124950,638,662,817,1069,1113,23,11,24950,1140,813,ME
2301127085,638,662,817,1069,1113,23,11,27085,5800,2778,ME
2301130550,638,662,817,1069,1113,23,11,30550,2381,1329,ME
2301140175,638,662,817,1069,1113,23,11,40175,3624,1861,ME
2301143080,638,662,817,1069,1113,23,11,43080,2580,1255,ME
