state_code,county_code,cousub,fips2010,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,pop2020,state_alpha
1,83,99999,108399999,796,941,1111,1462,1740,96921,AL
1,89,99999,108999999,796,941,1111,1462,1740,367686,AL
16,19,99999,1601999999,699,830,1021,1451,1739,116970,ID
16,51,99999,1605199999,699,830,1021,1451,1739,29238,ID
16,23,99999,1602399999,635,759,934,1324,1591,2603,ID
18,95,99999,1809599999,676,738,962,1229,1292,129486,IN
18,11,99999,1801199999,822,956,1135,1489,1781,66875,IN
18,13,99999,1801399999,822,956,1135,1489,1781,15093,IN
18,57,99999,1805799999,822,956,1135,1489,1781,330455,IN
18,59,99999,1805999999,822,956,1135,1489,1781,76614,IN
18,63,99999,1806399999,822,956,1135,1489,1781,166806,IN
18,81,99999,1808199999,822,956,1135,1489,1781,156148,IN
18,97,99999,1809799999,822,956,1135,1489,1781,957337,IN
18,109,99999,1810999999,822,956,1135,1489,1781,70141,IN
18,145,99999,1814599999,822,956,1135,1489,1781,44559,IN
18,133,99999,1813399999,693,723,942,1299,1473,37419,IN
19,103,99999,1910399999,874,996,1217,1730,2073,150819,IA
19,183,99999,1918399999,618,702,924,1161,1334,22100,IA
36,109,99999,3610999999,1308,1406,1639,2084,2202,102237,NY
26,75,99999,2607599999,723,878,1038,1380,1568,158174,MI
28,29,99999,2802999999,969,983,1147,1396,1585,28339,MS
28,49,99999,2804999999,969,983,1147,1396,1585,235604,MS
28,89,99999,2808999999,969,983,1147,1396,1585,105482,MS
28,121,99999,2812199999,969,983,1147,1396,1585,154119,MS
28,51,99999,2805199999,636,699,815,1081,1096,17414,MS
28,127,99999,2812799999,560,725,837,1156,1426,26818,MS
28,163,99999,2816399999,691,695,889,1082,1194,28511,MS
47,23,99999,4702399999,666,757,996,1349,1354,17260,TN
47,113,99999,4711399999,666,757,996,1349,1354,97838,TN
47,53,99999,4705399999,594,646,798,1112,1359,49193,TN
47,33,99999,4703399999,644,658,866,1087,1465,14310,TN
12,19,99999,1201999999,1035,1195,1413,1817,2302,215294,FL
12,31,99999,1203199999,1035,1195,1413,1817,2302,948651,FL
12,89,99999,1208999999,1035,1195,1413,1817,2302,85762,FL
12,109,99999,1210999999,1035,1195,1413,1817,2302,255410,FL
12,3,99999,1200399999,685,713,938,1253,1598,28679,FL
37,133,99999,3713399999,710,850,1012,1438,1724,198377,NC
55,105,99999,5510599999,789,816,1074,1436,1514,162532,WI
29,51,99999,2905199999,650,654,801,1138,1139,76630,MO
29,151,99999,2915199999,650,654,801,1138,1139,13613,MO
29,27,99999,2902799999,692,697,917,1116,1401,44944,MO
29,135,99999,2913599999,593,597,786,1002,1142,15907,MO
47,19,99999,4701999999,762,788,952,1205,1413,56452,TN
47,171,99999,4717199999,762,788,952,1205,1413,17821,TN
47,179,99999,4717999999,762,788,952,1205,1413,128874,TN
42,21,99999,4202199999,679,684,875,1124,1275,131611,PA
5,31,99999,503199999,595,704,890,1153,1516,109081,AR
5,111,99999,511199999,583,587,773,957,1038,23747,AR
29,97,99999,2909799999,647,688,863,1095,1216,120528,MO
29,145,99999,2914599999,647,688,863,1095,1216,58288,MO
15,9,99999,1500999999,1681,1761,2178,2995,3229,166657,HI
26,77,99999,2607799999,782,913,1120,1475,1608,264322,MI
17,91,99999,1709199999,763,867,1141,1554,1644,109924,IL
20,91,99999,2009199999,956,1082,1257,1652,1918,597574,KS
20,103,99999,2010399999,956,1082,1257,1652,1918,81499,KS
20,107,99999,2010799999,956,1082,1257,1652,1918,9687,KS
20,121,99999,2012199999,956,1082,1257,1652,1918,33740,KS
20,209,99999,2020999999,956,1082,1257,1652,1918,165447,KS
29,25,99999,2902599999,956,1082,1257,1652,1918,9052,MO
29,37,99999,2903799999,956,1082,1257,1652,1918,104687,MO
29,47,99999,2904799999,956,1082,1257,1652,1918,246480,MO
29,49,99999,2904999999,956,1082,1257,1652,1918,20503,MO
29,95,99999,2909599999,956,1082,1257,1652,1918,700733,MO
29,107,99999,2910799999,956,1082,1257,1652,1918,32697,MO
29,165,99999,2916599999,956,1082,1257,1652,1918,102848,MO
29,177,99999,2917799999,956,1082,1257,1652,1918,22900,MO
29,13,99999,2901399999,641,646,850,1108,1399,16282,MO
53,5,99999,5300599999,859,1012,1257,1664,2065,200715,WA
53,21,99999,5302199999,859,1012,1257,1664,2065,93681,WA
48,27,99999,4802799999,798,804,1020,1450,1737,355700,TX
48,99,99999,4809999999,798,804,1020,1450,1737,75576,TX
48,281,99999,4828199999,721,726,956,1348,1628,21152,TX
47,73,99999,4707399999,616,663,838,1100,1236,56735,TN
47,163,99999,4716399999,616,663,838,1100,1236,157707,TN
51,169,99999,5116999999,616,663,838,1100,1236,21761,VA
51,191,99999,5119199999,616,663,838,1100,1236,54005,VA
51,520,99999,5152099999,616,663,838,1100,1236,17059,VA
36,111,99999,3611199999,1174,1245,1615,2114,2355,178371,NY
47,1,99999,4700199999,955,1024,1244,1621,1908,76513,TN
47,9,99999,4700999999,955,1024,1244,1621,1908,131641,TN
47,93,99999,4709399999,955,1024,1244,1621,1908,466184,TN
47,105,99999,4710599999,955,1024,1244,1621,1908,53169,TN
47,173,99999,4717399999,955,1024,1244,1621,1908,19678,TN
47,13,99999,4701399999,598,680,895,1202,1226,39818,TN
47,129,99999,4712999999,650,654,861,1195,1200,21538,TN
47,145,99999,4714599999,770,832,1006,1307,1714,53331,TN
18,67,99999,1806799999,715,748,919,1251,1376,82486,IN
27,55,99999,2705599999,722,843,1080,1486,1840,18670,MN
55,63,99999,5506399999,722,843,1080,1486,1840,118168,WI
22,55,99999,2205599999,702,930,1050,1377,1782,243692,LA
22,99,99999,2209999999,702,930,1050,1377,1782,53607,LA
22,1,99999,2200199999,557,633,833,1100,1198,62371,LA
22,45,99999,2204599999,740,745,980,1247,1531,70763,LA
22,113,99999,2211399999,607,754,852,1087,1145,59787,LA
18,171,99999,1817199999,714,730,961,1359,1637,8219,IN
18,7,99999,1800799999,845,975,1139,1407,1766,8695,IN
18,157,99999,1815799999,845,975,1139,1407,1766,193302,IN
18,15,99999,1801599999,679,684,900,1110,1209,20137,IN
22,19,99999,2201999999,820,833,1067,1341,1435,202858,LA
22,23,99999,2202399999,820,833,1067,1341,1435,6963,LA
4,15,99999,401599999,746,871,1109,1544,1731,210998,AZ
12,105,99999,1210599999,1004,1010,1249,1689,2127,705735,FL
42,71,99999,4207199999,963,1105,1387,1759,1863,543050,PA
26,155,99999,2615599999,695,700,921,1247,1301,68176,MI
26,37,99999,2603799999,891,925,1132,1464,1521,78957,MI
26,45,99999,2604599999,891,925,1132,1464,1521,109730,MI
26,65,99999,2606599999,891,925,1132,1464,1521,290923,MI
48,479,99999,4847999999,835,841,1050,1347,1456,274847,TX
35,13,99999,3501399999,761,821,950,1350,1552,217696,NM
32,3,99999,3200399999,1129,1309,1573,2236,2660,2228866,NV
20,45,99999,2004599999,811,900,1105,1570,1866,121304,KS
40,31,99999,4003199999,672,677,877,1246,1494,121374,OK
40,33,99999,4003399999,655,659,853,1116,1146,5783,OK
42,75,99999,4207599999,840,887,1154,1460,1550,140410,PA
16,69,99999,1606999999,709,826,1061,1508,1807,40468,ID
53,3,99999,5300399999,709,826,1061,1508,1807,22636,WA
23,1,2060,2300102060,778,869,1104,1451,1641,23267,ME
23,1,19105,2300119105,778,869,1104,1451,1641,3983,ME
23,1,29255,2300129255,778,869,1104,1451,1641,4340,ME
23,1,38565,2300138565,778,869,1104,1451,1641,2332,ME
23,1,38740,2300138740,778,869,1104,1451,1641,36158,ME
23,1,40035,2300140035,778,869,1104,1451,1641,8943,ME
23,1,40665,2300140665,778,869,1104,1451,1641,2048,ME
23,1,40770,2300140770,778,869,1104,1451,1641,3176,ME
23,1,44585,2300144585,778,869,1104,1451,1641,2980,ME
23,1,46160,2300146160,778,869,1104,1451,1641,2584,ME
23,1,60020,2300160020,778,869,1104,1451,1641,5624,ME
23,1,64570,2300164570,778,869,1104,1451,1641,5034,ME
23,1,77800,2300177800,778,869,1104,1451,1641,5821,ME
23,1,79585,2300179585,778,869,1104,1451,1641,1668,ME
21,17,99999,2101799999,760,909,1103,1503,1738,19998,KY
21,49,99999,2104999999,760,909,1103,1503,1738,36152,KY
21,67,99999,2106799999,760,909,1103,1503,1738,322200,KY
21,113,99999,2111399999,760,909,1103,1503,1738,53476,KY
21,209,99999,2120999999,760,909,1103,1503,1738,55961,KY
21,239,99999,2123999999,760,909,1103,1503,1738,26486,KY
39,3,99999,3900399999,704,728,915,1164,1335,102808,OH
31,109,99999,3110999999,733,828,1050,1470,1657,315976,NE
31,159,99999,3115999999,615,676,877,1215,1494,17217,NE
5,45,99999,504599999,844,859,982,1309,1567,124800,AR
5,85,99999,508599999,844,859,982,1309,1567,73163,AR
5,105,99999,510599999,844,859,982,1309,1567,10342,AR
5,119,99999,511999999,844,859,982,1309,1567,393078,AR
5,125,99999,512599999,844,859,982,1309,1567,120990,AR
5,53,99999,505399999,713,726,829,1056,1320,18229,AR
16,41,99999,1604199999,675,804,1001,1423,1705,13736,ID
49,5,99999,4900599999,675,804,1001,1423,1705,126336,UT
48,183,99999,4818399999,819,901,1072,1494,1659,123633,TX
48,459,99999,4845999999,819,901,1072,1494,1659,41386,TX
48,203,99999,4820399999,789,812,1069,1301,1436,66547,TX
48,401,99999,4840199999,732,737,970,1219,1377,53988,TX
53,15,99999,5301599999,794,943,1187,1687,2022,108399,WA
6,37,99999,603799999,1690,1925,2448,3181,3493,10040682,CA
6,59,99999,605999999,2087,2274,2733,3712,4340,3170345,CA
18,19,99999,1801999999,825,931,1119,1483,1704,117410,IN
18,43,99999,1804399999,825,931,1119,1483,1704,77879,IN
18,61,99999,1806199999,825,931,1119,1483,1704,40164,IN
21,29,99999,2102999999,825,931,1119,1483,1704,80921,KY
21,103,99999,2110399999,825,931,1119,1483,1704,15999,KY
21,111,99999,2111199999,825,931,1119,1483,1704,768419,KY
21,185,99999,2118599999,825,931,1119,1483,1704,66508,KY
21,215,99999,2121599999,825,931,1119,1483,1704,18945,KY
18,175,99999,1817599999,653,672,885,1179,1189,27942,IN
21,211,99999,2121199999,728,781,991,1267,1466,48100,KY
48,107,99999,4810799999,771,889,1080,1513,1775,5753,TX
48,303,99999,4830399999,771,889,1080,1513,1775,308392,TX
48,305,99999,4830599999,774,892,1082,1538,1843,5886,TX
51,9,99999,5100999999,858,873,991,1347,1485,31782,VA
51,11,99999,5101199999,858,873,991,1347,1485,15814,VA
51,19,99999,5101999999,858,873,991,1347,1485,78965,VA
51,31,99999,5103199999,858,873,991,1347,1485,55406,VA
51,680,99999,5168099999,858,873,991,1347,1485,80970,VA
13,21,99999,1302199999,779,907,1049,1306,1409,153026,GA
13,79,99999,1307999999,779,907,1049,1306,1409,12267,GA
13,169,99999,1316999999,779,907,1049,1306,1409,28622,GA
13,289,99999,1328999999,779,907,1049,1306,1409,8195,GA
13,207,99999,1320799999,711,833,941,1145,1603,27455,GA
6,39,99999,603999999,1042,1048,1355,1922,2123,155925,CA
55,25,99999,5502599999,1077,1265,1474,1936,2183,542459,WI
55,21,99999,5502199999,721,820,1079,1533,1600,57331,WI
55,45,99999,5504599999,750,757,996,1212,1338,36790,WI
55,49,99999,5504999999,773,780,1027,1331,1459,23632,WI
33,11,4500,3301104500,1206,1354,1763,2146,2416,22710,NH
33,11,29860,3301129860,1206,1354,1763,2146,2416,18091,NH
33,11,45140,3301145140,1206,1354,1763,2146,2416,112441,NH
33,11,79780,3301179780,1206,1354,1763,2146,2416,9058,NH
33,11,1300,3301101300,1282,1456,1917,2459,2653,11357,NH
33,11,8100,3301108100,1282,1456,1917,2459,2653,5394,NH
33,11,31940,3301131940,1282,1456,1917,2459,2653,2193,NH
33,11,37140,3301137140,1282,1456,1917,2459,2653,7973,NH
33,11,37940,3301137940,1282,1456,1917,2459,2653,25488,NH
33,11,42260,3301142260,1282,1456,1917,2459,2653,8615,NH
33,11,46260,3301146260,1282,1456,1917,2459,2653,1521,NH
33,11,47540,3301147540,1282,1456,1917,2459,2653,26353,NH
33,11,48020,3301148020,1282,1456,1917,2459,2653,15994,NH
33,11,49140,3301149140,1282,1456,1917,2459,2653,2634,NH
33,11,50260,3301150260,1282,1456,1917,2459,2653,89052,NH
33,11,51940,3301151940,1282,1456,1917,2459,2653,5358,NH
33,11,59940,3301159940,1282,1456,1917,2459,2653,13991,NH
33,11,85220,3301185220,1282,1456,1917,2459,2653,3777,NH
33,11,1700,3301101700,1132,1140,1500,1913,2238,2682,NH
33,11,4900,3301104900,1132,1140,1500,1913,2238,1675,NH
33,11,17780,3301117780,1132,1140,1500,1913,2238,1720,NH
33,11,27140,3301127140,1132,1140,1500,1913,2238,1569,NH
33,11,31540,3301131540,1132,1140,1500,1913,2238,1822,NH
33,11,33700,3301133700,1132,1140,1500,1913,2238,1711,NH
33,11,36180,3301136180,1132,1140,1500,1913,2238,6020,NH
33,11,44580,3301144580,1132,1140,1500,1913,2238,1734,NH
33,11,50740,3301150740,1132,1140,1500,1913,2238,5805,NH
33,11,60580,3301160580,1132,1140,1500,1913,2238,6661,NH
33,11,68820,3301168820,1132,1140,1500,1913,2238,450,NH
33,11,76260,3301176260,1132,1140,1500,1913,2238,1253,NH
33,11,85940,3301185940,1132,1140,1500,1913,2238,203,NH
20,61,99999,2006199999,701,706,929,1320,1579,33309,KS
20,149,99999,2014999999,824,829,1019,1340,1736,24203,KS
20,161,99999,2016199999,824,829,1019,1340,1736,74059,KS
27,13,99999,2701399999,887,905,1131,1583,1926,67368,MN
27,103,99999,2710399999,887,905,1131,1583,1926,34176,MN
39,139,99999,3913999999,592,662,848,1146,1343,121043,OH
72,67,99999,7206799999,469,479,541,658,833,15731,PR
72,83,99999,7208399999,469,479,541,658,833,8131,PR
72,97,99999,7209799999,469,479,541,658,833,73336,PR
48,215,99999,4821599999,737,742,938,1220,1344,861137,TX
41,29,99999,4102999999,915,1039,1368,1944,2330,218781,OR
5,35,99999,503599999,853,962,1100,1455,1689,48381,AR
28,33,99999,2803399999,853,962,1100,1455,1689,182256,MS
47,47,99999,4704799999,853,962,1100,1455,1689,40612,TN
47,157,99999,4715799999,853,962,1100,1455,1689,936611,TN
47,167,99999,4716799999,853,962,1100,1455,1689,61562,TN
28,93,99999,2809399999,689,750,889,1082,1382,35502,MS
28,137,99999,2813799999,635,726,820,1079,1243,28419,MS
28,143,99999,2814399999,843,847,983,1196,1321,9807,MS
6,47,99999,604799999,918,1093,1336,1899,2276,273661,CA
12,11,99999,1201199999,1461,1580,1975,2761,3364,1942273,FL
12,86,99999,1208699999,1472,1670,2078,2734,3239,2705528,FL
12,99,99999,1209999999,1365,1670,2042,2728,3337,1482057,FL
18,91,99999,1809199999,655,790,980,1271,1409,110026,IN
26,111,99999,2611199999,757,790,1036,1391,1482,83445,MI
48,329,99999,4832999999,1226,1233,1468,1855,2501,171238,TX
48,317,99999,4831799999,732,737,877,1246,1494,5676,TX
55,79,99999,5507999999,818,971,1167,1469,1602,949180,WI
55,89,99999,5508999999,818,971,1167,1469,1602,89179,WI
55,131,99999,5513199999,818,971,1167,1469,1602,135529,WI
55,133,99999,5513399999,818,971,1167,1469,1602,402637,WI
27,3,99999,2700399999,1086,1239,1520,2066,2382,353775,MN
27,19,99999,2701999999,1086,1239,1520,2066,2382,103561,MN
27,25,99999,2702599999,1086,1239,1520,2066,2382,55844,MN
27,37,99999,2703799999,1086,1239,1520,2066,2382,425271,MN
27,53,99999,2705399999,1086,1239,1520,2066,2382,1255296,MN
27,59,99999,2705999999,1086,1239,1520,2066,2382,40004,MN
27,123,99999,2712399999,1086,1239,1520,2066,2382,546598,MN
27,139,99999,2713999999,1086,1239,1520,2066,2382,147201,MN
27,141,99999,2714199999,1086,1239,1520,2066,2382,96015,MN
27,163,99999,2716399999,1086,1239,1520,2066,2382,259072,MN
27,171,99999,2717199999,1086,1239,1520,2066,2382,136387,MN
55,93,99999,5509399999,1086,1239,1520,2066,2382,42336,WI
55,109,99999,5510999999,1086,1239,1520,2066,2382,89702,WI
27,79,99999,2707999999,762,809,1065,1474,1741,28425,MN
27,95,99999,2709599999,716,804,1058,1492,1802,25963,MN
30,63,99999,3006399999,842,968,1196,1672,2037,119062,MT
1,129,99999,112999999,679,731,907,1104,1286,16336,AL
1,97,99999,109799999,787,846,1052,1406,1493,413977,AL
6,99,99999,609999999,1109,1144,1457,2059,2410,546235,CA
22,67,99999,2206799999,640,644,778,989,1325,25189,LA
22,73,99999,2207399999,706,711,936,1162,1257,154679,LA
22,111,99999,2211199999,706,711,936,1162,1257,22270,LA
26,115,99999,2611599999,760,866,1136,1449,1855,150000,MI
1,1,99999,100199999,773,882,1055,1340,1722,55639,AL
1,51,99999,105199999,773,882,1055,1340,1722,81526,AL
1,85,99999,108599999,773,882,1055,1340,1722,9936,AL
1,101,99999,110199999,773,882,1055,1340,1722,226451,AL
54,61,99999,5406199999,829,834,1045,1370,1780,106196,WV
54,77,99999,5407799999,829,834,1045,1370,1780,33610,WV
47,63,99999,4706399999,682,687,894,1222,1402,64479,TN
47,89,99999,4708999999,682,687,894,1222,1402,54162,TN
47,57,99999,4705799999,602,606,798,1068,1072,23268,TN
53,57,99999,5305799999,1007,1189,1506,2140,2485,127442,WA
18,35,99999,1803599999,687,740,909,1227,1285,114461,IN
26,121,99999,2612199999,712,811,1053,1317,1415,173679,MI
45,51,99999,4505199999,1025,1052,1211,1544,1743,344186,SC
37,19,99999,3701999999,901,926,1046,1487,1782,137303,NC
6,55,99999,605599999,1724,1959,2578,3550,3597,138572,CA
12,21,99999,1202199999,1383,1577,1928,2571,2654,379345,FL
47,15,99999,4701599999,1323,1353,1528,1910,2361,14374,TN
47,21,99999,4702199999,1323,1353,1528,1910,2361,40539,TN
47,37,99999,4703799999,1323,1353,1528,1910,2361,690540,TN
47,43,99999,4704399999,1323,1353,1528,1910,2361,53289,TN
47,147,99999,4714799999,1323,1353,1528,1910,2361,70982,TN
47,149,99999,4714999999,1323,1353,1528,1910,2361,324139,TN
47,165,99999,4716599999,1323,1353,1528,1910,2361,187680,TN
47,169,99999,4716999999,1323,1353,1528,1910,2361,10910,TN
47,187,99999,4718799999,1323,1353,1528,1910,2361,232380,TN
47,189,99999,4718999999,1323,1353,1528,1910,2361,140604,TN
47,111,99999,4711199999,666,670,882,1107,1345,24208,TN
47,119,99999,4711999999,952,958,1261,1682,1780,94615,TN
47,159,99999,4715999999,574,645,849,1104,1178,19926,TN
37,49,99999,3704999999,878,884,1157,1553,1971,102290,NC
37,103,99999,3710399999,626,630,829,1151,1155,9453,NC
37,137,99999,3713799999,790,796,1042,1268,1618,12673,NC
9,9,1220,900901220,1184,1516,1771,2155,3017,18709,CT
9,9,3250,900903250,1184,1516,1771,2155,3017,6185,CT
9,9,19550,900919550,1184,1516,1771,2155,3017,12420,CT
9,9,47535,900947535,1184,1516,1771,2155,3017,54503,CT
9,9,58300,900958300,1184,1516,1771,2155,3017,13141,CT
9,9,67610,900967610,1184,1516,1771,2155,3017,16469,CT
9,9,4580,900904580,1295,1439,1757,2158,2435,5492,CT
9,9,7310,900907310,1295,1439,1757,2158,2435,27924,CT
9,9,14160,900914160,1295,1439,1757,2158,2435,29017,CT
9,9,22910,900922910,1295,1439,1757,2158,2435,28645,CT
9,9,34950,900934950,1295,1439,1757,2158,2435,22164,CT
9,9,35650,900935650,1295,1439,1757,2158,2435,60740,CT
9,9,44560,900944560,1295,1439,1757,2158,2435,18065,CT
9,9,46520,900946520,1295,1439,1757,2158,2435,59512,CT
9,9,52070,900952070,1295,1439,1757,2158,2435,130381,CT
9,9,53890,900953890,1295,1439,1757,2158,2435,14147,CT
9,9,54870,900954870,1295,1439,1757,2158,2435,23665,CT
9,9,57600,900957600,1295,1439,1757,2158,2435,13928,CT
9,9,78740,900978740,1295,1439,1757,2158,2435,44428,CT
9,9,82870,900982870,1295,1439,1757,2158,2435,54666,CT
9,9,87700,900987700,1295,1439,1757,2158,2435,8779,CT
9,9,46940,900946940,952,1151,1424,1815,2189,7771,CT
9,9,49950,900949950,952,1151,1424,1815,2189,31201,CT
9,9,62290,900962290,952,1151,1424,1815,2189,9710,CT
9,9,69640,900969640,952,1151,1424,1815,2189,19619,CT
9,9,80070,900980070,952,1151,1424,1815,2189,107841,CT
9,9,87560,900987560,952,1151,1424,1815,2189,16611,CT
22,51,99999,2205199999,910,1075,1268,1635,1898,434903,LA
22,71,99999,2207199999,910,1075,1268,1635,1898,391249,LA
22,75,99999,2207599999,910,1075,1268,1635,1898,23305,LA
22,87,99999,2208799999,910,1075,1268,1635,1898,46694,LA
22,89,99999,2208999999,910,1075,1268,1635,1898,52856,LA
22,95,99999,2209599999,910,1075,1268,1635,1898,43055,LA
22,103,99999,2210399999,910,1075,1268,1635,1898,258447,LA
22,93,99999,2209399999,670,709,933,1326,1399,21142,LA
34,3,99999,3400399999,1428,1706,1980,2459,3090,931275,NJ
34,31,99999,3403199999,1428,1706,1980,2459,3090,502763,NJ
34,17,99999,3401799999,1934,1995,2288,2825,3074,671923,NJ
34,19,99999,3401999999,1431,1623,2054,2500,2759,125063,NJ
34,23,99999,3402399999,1431,1623,2054,2500,2759,825015,NJ
34,35,99999,3403599999,1431,1623,2054,2500,2759,330151,NJ
34,25,99999,3402599999,1230,1372,1719,2353,2619,620821,NJ
34,29,99999,3402999999,1230,1372,1719,2353,2619,602018,NJ
36,59,99999,3605999999,1652,2059,2470,3175,3489,1355683,NY
36,103,99999,3610399999,1652,2059,2470,3175,3489,1481364,NY
36,5,99999,3600599999,2273,2323,2624,3296,3551,1427056,NY
36,47,99999,3604799999,2273,2323,2624,3296,3551,2576771,NY
36,61,99999,3606199999,2273,2323,2624,3296,3551,1629153,NY
36,79,99999,3607999999,2273,2323,2624,3296,3551,98714,NY
36,81,99999,3608199999,2273,2323,2624,3296,3551,2270976,NY
36,85,99999,3608599999,2273,2323,2624,3296,3551,475596,NY
36,87,99999,3608799999,2273,2323,2624,3296,3551,325213,NY
34,13,99999,3401399999,1216,1442,1730,2195,2579,798698,NJ
34,27,99999,3402799999,1216,1442,1730,2195,2579,492715,NJ
34,37,99999,3403799999,1216,1442,1730,2195,2579,140996,NJ
34,39,99999,3403999999,1216,1442,1730,2195,2579,555208,NJ
42,103,99999,4210399999,1157,1165,1533,1996,2561,55660,PA
26,21,99999,2602199999,764,782,1017,1306,1451,153797,MI
12,81,99999,1208199999,1150,1378,1720,2281,2715,393847,FL
12,115,99999,1211599999,1150,1378,1720,2281,2715,427766,FL
9,11,6820,901106820,1030,1251,1541,1996,2625,2614,CT
9,11,23400,901123400,1030,1251,1541,1996,2625,18618,CT
9,11,29910,901129910,1030,1251,1541,1996,2625,1837,CT
9,11,33900,901133900,1030,1251,1541,1996,2625,11627,CT
9,11,34250,901134250,1030,1251,1541,1996,2625,38634,CT
9,11,42600,901142600,1030,1251,1541,1996,2625,14730,CT
9,11,43230,901143230,1030,1251,1541,1996,2625,4246,CT
9,11,44210,901144210,1030,1251,1541,1996,2625,2425,CT
9,11,48900,901148900,1030,1251,1541,1996,2625,18747,CT
9,11,52350,901152350,1030,1251,1541,1996,2625,27001,CT
9,11,55500,901155500,1030,1251,1541,1996,2625,5239,CT
9,11,56270,901156270,1030,1251,1541,1996,2625,39112,CT
9,11,57040,901157040,1030,1251,1541,1996,2625,7371,CT
9,11,62150,901162150,1030,1251,1541,1996,2625,4644,CT
9,11,66210,901166210,1030,1251,1541,1996,2625,4096,CT
9,11,71670,901171670,1030,1251,1541,1996,2625,2887,CT
9,11,73770,901173770,1030,1251,1541,1996,2625,18539,CT
9,11,78600,901178600,1030,1251,1541,1996,2625,2530,CT
9,11,80280,901180280,1030,1251,1541,1996,2625,18911,CT
9,11,15910,901115910,1090,1238,1630,2221,2776,15885,CT
9,11,42390,901142390,1090,1238,1630,2221,2776,7175,CT
12,83,99999,1208399999,915,983,1210,1549,1682,360210,FL
34,9,99999,3400999999,1133,1276,1680,2085,2257,92701,NJ
48,135,99999,4813599999,954,960,1264,1538,1771,162067,TX
49,11,99999,4901199999,1015,1107,1353,1861,2256,350761,UT
49,29,99999,4902999999,1015,1107,1353,1861,2256,11950,UT
49,57,99999,4905799999,1015,1107,1353,1861,2256,255284,UT
49,3,99999,4900399999,684,768,990,1340,1609,54953,UT
40,17,99999,4001799999,824,873,1080,1439,1633,144610,OK
40,27,99999,4002799999,824,873,1080,1439,1633,282189,OK
40,83,99999,4008399999,824,873,1080,1439,1633,47401,OK
40,87,99999,4008799999,824,873,1080,1439,1633,39921,OK
40,109,99999,4010999999,824,873,1080,1439,1633,792668,OK
40,51,99999,4005199999,631,665,875,1154,1345,55315,OK
40,81,99999,4008199999,731,736,853,1155,1160,34936,OK
53,67,99999,5306799999,1204,1329,1555,2210,2649,284698,WA
19,85,99999,1908599999,847,940,1146,1533,1705,14043,IA
19,129,99999,1912999999,847,940,1146,1533,1705,15023,IA
19,155,99999,1915599999,847,940,1146,1533,1705,93478,IA
31,25,99999,3102599999,847,940,1146,1533,1705,26022,NE
31,55,99999,3105599999,847,940,1146,1533,1705,565739,NE
31,153,99999,3115399999,847,940,1146,1533,1705,183956,NE
31,177,99999,3117799999,847,940,1146,1533,1705,20546,NE
31,155,99999,3115599999,679,733,916,1115,1394,21356,NE
12,69,99999,1206999999,1445,1536,1745,2229,2703,356115,FL
12,95,99999,1209599999,1445,1536,1745,2229,2703,1373784,FL
12,97,99999,1209799999,1445,1536,1745,2229,2703,363666,FL
12,117,99999,1211799999,1445,1536,1745,2229,2703,466695,FL
55,139,99999,5513999999,770,799,1031,1393,1623,170924,WI
21,59,99999,2105999999,743,748,985,1300,1323,101001,KY
21,91,99999,2109199999,743,748,985,1300,1323,8748,KY
21,149,99999,2114999999,743,748,985,1300,1323,9202,KY
6,111,99999,611199999,1863,2189,2653,3685,4334,845599,CA
12,9,99999,1200999999,1038,1233,1483,1978,2354,594001,FL
12,5,99999,1200599999,1142,1216,1408,1934,2398,180076,FL
54,105,99999,5410599999,726,730,862,1169,1229,5764,WV
54,107,99999,5410799999,726,730,862,1169,1229,84387,WV
12,33,99999,1203399999,1037,1077,1250,1737,2129,316691,FL
12,113,99999,1211399999,1037,1077,1250,1737,2129,179587,FL
17,57,99999,1705799999,655,659,868,1068,1426,34654,IL
17,123,99999,1712399999,683,755,957,1243,1293,11562,IL
17,143,99999,1714399999,683,755,957,1243,1293,181111,IL
17,175,99999,1717599999,683,755,957,1243,1293,5393,IL
17,179,99999,1717999999,683,755,957,1243,1293,132524,IL
17,203,99999,1720399999,683,755,957,1243,1293,38503,IL
10,3,99999,1000399999,1166,1314,1585,1929,2242,558306,DE
24,15,99999,2401599999,1166,1314,1585,1929,2242,102889,MD
34,5,99999,3400599999,1166,1314,1585,1929,2242,446301,NJ
34,7,99999,3400799999,1166,1314,1585,1929,2242,506721,NJ
34,15,99999,3401599999,1166,1314,1585,1929,2242,291745,NJ
34,33,99999,3403399999,1166,1314,1585,1929,2242,62754,NJ
42,17,99999,4201799999,1166,1314,1585,1929,2242,627668,PA
42,29,99999,4202999999,1166,1314,1585,1929,2242,521980,PA
42,45,99999,4204599999,1166,1314,1585,1929,2242,565328,PA
42,91,99999,4209199999,1166,1314,1585,1929,2242,827180,PA
42,101,99999,4210199999,1166,1314,1585,1929,2242,1581531,PA
4,13,99999,401399999,1450,1584,1878,2575,2931,4412779,AZ
4,21,99999,402199999,1450,1584,1878,2575,2931,447559,AZ
5,25,99999,502599999,617,659,867,1091,1165,8063,AR
5,69,99999,506999999,617,659,867,1091,1165,68123,AR
5,79,99999,507999999,617,659,867,1091,1165,13278,AR
42,3,99999,4200399999,932,977,1178,1498,1637,1218380,PA
42,7,99999,4200799999,932,977,1178,1498,1637,164781,PA
