cfips,pop_2010,pop_2015,pop_2020,pop_5yr_pct_chg,pop_10yr_pct_chg
18045,17280.0,16543.0,16511.0,-0.19343528985069214,-4.450231481481482
18047,23058.0,22953.0,22761.0,-0.8364919618350543,-1.288056206088993
18049,20818.0,20346.0,20018.0,-1.6121104885481177,-3.8428283216447303
18051,33545.0,33656.0,33825.0,0.5021392916567625,0.8346996571769265
18053,69906.0,67543.0,65225.0,-3.4318878344165937,-6.696134809601465
18055,33205.0,32428.0,32203.0,-0.6938448254594795,-3.017617828640265
18057,276499.0,308623.0,344238.0,11.539969477323465,24.49882278055255
18059,70246.0,72441.0,79553.0,9.817644703965986,13.249152976681946
18061,39328.0,39537.0,40682.0,2.8960214482636517,3.442839707078926
18063,145954.0,157848.0,173251.0,9.758121737367594,18.702467900845473
18065,49530.0,48662.0,48033.0,-1.2925897003822284,-3.022410660205936
18067,82753.0,82378.0,82732.0,0.4297263832576659,-0.02537672350247121
18069,37115.0,36535.0,36395.0,-0.38319419734501164,-1.9399164758184022
18071,42584.0,43892.0,44222.0,0.751845438804338,3.846515123050911
18073,33497.0,33498.0,33440.0,-0.17314466535315542,-0.17016449234259784
18075,21179.0,21135.0,20416.0,-3.401939910101727,-3.602625241984985
18077,32399.0,32305.0,32110.0,-0.6036217303822937,-0.8920028395938147
18079,28482.0,27847.0,27515.0,-1.192228965418178,-3.395126746717225
18081,140269.0,149021.0,160607.0,7.774743157004718,14.499283519523201
18083,38394.0,37784.0,36522.0,-3.340038111369892,-4.875761837787154
18085,77338.0,78562.0,78988.0,0.5422468878083552,2.133491944451628
18087,37159.0,38620.0,40119.0,3.881408596582082,7.965768723593207
18089,495972.0,488195.0,487536.0,-0.13498704411147186,-1.7009024703007427
18091,111458.0,110884.0,109663.0,-1.1011507521373687,-1.6104721060848033
18093,46105.0,45571.0,45496.0,-0.16457835026661694,-1.3208979503307667
18095,131621.0,129436.0,129681.0,0.18928273432429926,-1.4739289323132327
18097,904604.0,940152.0,966183.0,2.76880759706941,6.807288050904042
18099,47000.0,46746.0,46108.0,-1.3648226586231977,-1.897872340425532
18101,10361.0,10222.0,10079.0,-1.3989434552925064,-2.721745005308368
18103,36810.0,36023.0,35328.0,-1.9293229325708574,-4.026079869600652
18105,138574.0,144432.0,148219.0,2.6219951257339096,6.9601801203689
18107,38096.0,38255.0,38365.0,0.28754411188079987,0.7061108777824443
18109,69138.0,69576.0,70707.0,1.6255605381165918,2.269374294888484
18111,14234.0,13978.0,13907.0,-0.507941050221777,-2.2973162849515245
18113,47455.0,47514.0,47832.0,0.6692764237908827,0.7944368348962174
18115,6085.0,5888.0,5892.0,0.06793478260869565,-3.171733771569433
18117,19812.0,19628.0,19651.0,0.1171795394334624,-0.812638804764789
18119,21566.0,20823.0,20833.0,0.048023819814628055,-3.3988685894463506
18121,17279.0,16974.0,16871.0,-0.6068104159302462,-2.3612477573933677
18123,19411.0,19323.0,19154.0,-0.8746053925373907,-1.3239915511823193
18125,12716.0,12399.0,12378.0,-0.16936849745947255,-2.6580685750235924
18127,164492.0,167439.0,170980.0,2.114800016722508,3.944264766675583
18129,25861.0,25621.0,25275.0,-1.3504547051247024,-2.2659603263601564
18131,13320.0,12801.0,12388.0,-3.226310444496524,-6.996996996996997
18133,37903.0,37397.0,37469.0,0.19252881247158862,-1.145028098039733
18135,26172.0,25139.0,24191.0,-3.7710330562074863,-7.569157878648938
18137,28815.0,28375.0,28448.0,0.25726872246696036,-1.273642200242929
18139,17383.0,16709.0,16649.0,-0.35908791669160334,-4.222516251510096
18141,266799.0,268567.0,271484.0,1.0861349309483295,1.7560035832218261
18143,24172.0,23670.0,23788.0,0.49852133502323615,-1.588614926361079
18145,44295.0,44343.0,44871.0,1.1907178134091063,1.30037250253979
18147,20916.0,20644.0,20225.0,-2.0296454175547374,-3.303690954293364
18149,23348.0,22864.0,23049.0,0.8091322603219034,-1.2806236080178173
18151,34110.0,34489.0,34831.0,0.9916205166864798,2.1137496335385517
18153,21387.0,20874.0,20578.0,-1.4180320015330077,-3.782671716463272
18155,10718.0,10616.0,10724.0,1.0173323285606632,0.05598059339428998
18157,173105.0,186858.0,196115.0,4.954029262862709,13.292510326102654
18159,15878.0,15250.0,15227.0,-0.15081967213114755,-4.100012596044842
18161,7537.0,7201.0,7119.0,-1.1387307318427997,-5.545973198885498
18163,179845.0,181600.0,182447.0,0.46640969162995594,1.4468014123272819
18165,16117.0,15597.0,15329.0,-1.7182791562479964,-4.889247378544394
18167,107891.0,107615.0,106608.0,-0.9357431584816243,-1.1891631368696185
18169,32850.0,31883.0,30784.0,-3.4469780133613526,-6.289193302891933
18171,8521.0,8272.0,8194.0,-0.9429400386847195,-3.8375777490904825
18173,59840.0,61563.0,63269.0,2.771145005928886,5.730280748663102
18175,28297.0,27784.0,28213.0,1.54405413187446,-0.29685125631692405
18177,68897.0,67044.0,65778.0,-1.8883121532128155,-4.527047621812271
18179,27680.0,27854.0,28142.0,1.0339628060601709,1.6690751445086704
18181,24685.0,24279.0,24165.0,-0.4695415791424688,-2.1065424346769293
18183,33351.0,33451.0,34378.0,2.771217601865415,3.079367934994453
19001,7679.0,7142.0,7059.0,-1.1621394567348082,-8.07396796457872
19003,4023.0,3752.0,3588.0,-4.371002132196162,-10.812826249067859
19005,14377.0,13881.0,13642.0,-1.7217779698868958,-5.112332197259512
19007,12861.0,12587.0,12430.0,-1.2473186621117025,-3.3512168571650727
19009,6094.0,5707.0,5481.0,-3.9600490625547575,-10.059074499507712
19011,26049.0,25608.0,25414.0,-0.7575757575757576,-2.437713539867173
19013,131164.0,133764.0,130786.0,-2.226309021859394,-0.2881888323015462
19015,26271.0,26468.0,26277.0,-0.721626114553423,0.02283887175973507
19017,24296.0,24755.0,25311.0,2.2460109068874976,4.177642410273296
19019,20975.0,21110.0,21287.0,0.8384651823780199,1.4874851013110846
19021,20356.0,20373.0,19772.0,-2.9499828203995486,-2.8689329927294165
19023,14916.0,14880.0,14333.0,-3.6760752688172045,-3.9085545722713864
19025,10159.0,9801.0,9473.0,-3.3465972859912254,-6.7526331331824
19027,20823.0,20421.0,19914.0,-2.4827383575730866,-4.36536522114969
19029,13927.0,13354.0,12817.0,-4.021267036094054,-7.970129963380484
19031,18453.0,18257.0,18485.0,1.2488360628799913,0.17341353709423943
19033,44097.0,43006.0,42103.0,-2.0997070176254478,-4.521849558926911
19035,12110.0,11488.0,11190.0,-2.5940111420612815,-7.597027250206441
19037,12411.0,12152.0,11834.0,-2.6168531928900594,-4.649101603416324
19039,9321.0,9213.0,9353.0,1.519591881037664,0.34331080356184956
19041,16633.0,16498.0,15976.0,-3.164019881197721,-3.949978957494138
19043,18080.0,17726.0,17321.0,-2.2847794200609273,-4.198008849557522
19045,49091.0,47593.0,46392.0,-2.52348034374803,-5.497952781568923
19047,17166.0,17069.0,16834.0,-1.3767648954244538,-1.9340556914831644
19049,66751.0,80658.0,96963.0,20.214981774901435,45.26074515737592
19051,8777.0,8774.0,9051.0,3.157054935035332,3.121795602141962
19053,8419.0,8145.0,7769.0,-4.616329036218539,-7.7206319040266065
19055,17763.0,17395.0,16937.0,-2.6329405001437194,-4.65011540843326
19057,40243.0,39909.0,38708.0,-3.009346262747751,-3.814327957657232
19059,16669.0,17009.0,17549.0,3.1747898171556237,5.279260903473514
19061,93933.0,96934.0,97590.0,0.6767491282728454,3.893200472677334
19063,10277.0,9708.0,9095.0,-6.314379892871858,-11.501410917582952
19065,20860.0,20143.0,19258.0,-4.393585861093184,-7.679769894534995
19067,16308.0,15920.0,15480.0,-2.763819095477387,-5.077262693156733
19069,10706.0,10318.0,9971.0,-3.363054855592169,-6.865309172426676
19071,7434.0,6910.0,6729.0,-2.6193921852387843,-9.483454398708636
19073,9362.0,8947.0,8795.0,-1.698893483849335,-6.056398205511643
19075,12464.0,12402.0,12217.0,-1.491694887921303,-1.9817073170731707
19077,10942.0,10653.0,10737.0,0.7885102787947057,-1.8735148967282031
19079,15634.0,15220.0,14716.0,-3.3114323258869907,-5.871817832928233
19081,11300.0,11029.0,10507.0,-4.732976697796718,-7.017699115044247
19083,17543.0,17257.0,16575.0,-3.952019470359854,-5.517870375648407
19085,14908.0,14145.0,13928.0,-1.534110993283846,-6.5736517306144355
19087,20112.0,19862.0,19697.0,-0.8307320511529553,-2.063444709626094
19089,9569.0,9322.0,9176.0,-1.5661875134091396,-4.107012226982966
19091,9791.0,9562.0,9473.0,-0.9307676218364359,-3.2478807067715247
19093,7067.0,6967.0,6833.0,-1.9233529496196353,-3.31116456770907
19095,16335.0,16293.0,16138.0,-0.9513287915055545,-1.2059993878175697
19097,19831.0,19363.0,19205.0,-0.8159892578629344,-3.1566738944077453
19099,36810.0,36762.0,37148.0,1.0499972797997932,0.9182287421896224
19101,16835.0,17913.0,18347.0,2.422821414615084,8.981288981288982
19103,131344.0,145114.0,153740.0,5.944292073817826,17.051406992325497
19105,20687.0,20435.0,20617.0,0.8906288230976266,-0.338376758350655
19107,10508.0,10169.0,10085.0,-0.8260399252630544,-4.025504377617054
19109,15524.0,15150.0,14680.0,-3.102310231023102,-5.436743107446534
19111,35850.0,34916.0,33480.0,-4.11272768931149,-6.610878661087866
19113,211713.0,220392.0,227854.0,3.3857853279610874,7.624000415657045
19115,11382.0,11289.0,11011.0,-2.462574187261936,-3.259532595325953
19117,8897.0,8609.0,8518.0,-1.0570333372052503,-4.259862875126447
19119,11569.0,11755.0,11756.0,0.008507018290089324,1.6163886247731005
19121,15738.0,15727.0,16521.0,5.0486424620080115,4.975219214639726
19123,22409.0,22417.0,22370.0,-0.20966230985412856,-0.17403721718952206
19125,33225.0,33123.0,33168.0,0.13585725930622225,-0.17155756207674944
19127,40722.0,40340.0,39495.0,-2.094695091720377,-3.0131133048475025
19129,15076.0,14885.0,14766.0,-0.7994625461874371,-2.056248341735208
19131,10793.0,10670.0,10647.0,-0.2155576382380506,-1.3527286204021125
19133,9249.0,8865.0,8598.0,-3.011844331641286,-7.038598767434317
19135,7993.0,7919.0,7770.0,-1.8815507008460663,-2.78994119854873
19137,10690.0,10153.0,9935.0,-2.1471486260218655,-7.06267539756782
19139,42804.0,43069.0,42394.0,-1.5672525482365507,-0.9578544061302682
19141,14405.0,13927.0,13679.0,-1.7807137215480722,-5.039916695591808
19143,6458.0,6161.0,5987.0,-2.8242168479142995,-7.293279653143388
19145,15920.0,15466.0,15073.0,-2.541057804215699,-5.3203517587939695
19147,9398.0,9137.0,8845.0,-3.1957973076502135,-5.884230687380294
19149,24978.0,24912.0,25219.0,1.2323378291586384,0.9648490671791177
19151,7290.0,6970.0,6607.0,-5.208034433285509,-9.368998628257888
19153,432360.0,467517.0,494281.0,5.724711614764811,14.32163012304561
19155,93363.0,93657.0,93328.0,-0.351281804883778,-0.03748808414468258
19157,18926.0,18379.0,18381.0,0.010881984874041024,-2.8796364789178908
19159,5113.0,4978.0,4801.0,-3.5556448372840497,-6.102092704869939
19161,10355.0,9961.0,9603.0,-3.5940166649934744,-7.2621921776919365
19163,165291.0,172072.0,173216.0,0.664837974801246,4.7945744172398985
19165,12179.0,11799.0,11430.0,-3.1273836765827614,-6.149930207734625
19167,33755.0,34764.0,35043.0,0.8025543665861236,3.815731002814398
19169,89661.0,96744.0,98237.0,1.5432481600926156,9.564916741950235
19171,17718.0,17214.0,16801.0,-2.3992099453932845,-5.17552771193137
19173,6322.0,6243.0,6092.0,-2.418708954028512,-3.6380892122745965
19175,12513.0,12431.0,12157.0,-2.2041670018502133,-2.8450411571965155
19177,7577.0,7297.0,7069.0,-3.1245717418117036,-6.704500461924244
19179,35679.0,35450.0,34985.0,-1.311706629055007,-1.945121780318955
19181,46341.0,48486.0,52265.0,7.794002392443179,12.783496256015193
19183,21687.0,22160.0,21992.0,-0.7581227436823105,1.4063724812099414
19185,6419.0,6359.0,6415.0,0.8806416103160875,-0.062315002336812586
19187,37882.0,37089.0,35934.0,-3.1141308743832403,-5.14228393432237
19189,10845.0,10612.0,10277.0,-3.156803618545043,-5.237436606731213
19191,21076.0,20756.0,19862.0,-4.307188282906147,-5.76010628202695
19193,102393.0,102532.0,103138.0,0.5910349939531073,0.7275888000156261
19195,7582.0,7503.0,7359.0,-1.919232307077169,-2.9411764705882355
19197,13185.0,12843.0,12416.0,-3.3247683563030446,-5.832385286310201
20001,13363.0,12680.0,12399.0,-2.2160883280757098,-7.213948963556088
20003,8105.0,7826.0,7949.0,1.5716841298236648,-1.9247378161628623
20005,16855.0,16429.0,16015.0,-2.5199342625844543,-4.983684366656778
20007,4852.0,4824.0,4358.0,-9.660033167495854,-10.181368507831822
20009,27675.0,27164.0,25658.0,-5.5441024885878365,-7.288166214995483
20011,15137.0,14734.0,14435.0,-2.029319940274196,-4.637642861861663
20013,9967.0,9710.0,9482.0,-2.348094747682801,-4.866057991371526
20015,65901.0,66293.0,66992.0,1.0544099678699108,1.6555135733903885
20017,2784.0,2654.0,2586.0,-2.562170308967596,-7.112068965517241
20019,3649.0,3389.0,3230.0,-4.691649454116258,-11.482597972047136
20021,21529.0,20552.0,19681.0,-4.238030362008564,-8.58377072785545
20023,2715.0,2676.0,2600.0,-2.8400597907324365,-4.23572744014733
20025,2199.0,2082.0,1963.0,-5.7156580211335255,-10.732150977717144
20027,8544.0,8291.0,8025.0,-3.2082981546254974,-6.074438202247191
20029,9518.0,9192.0,8642.0,-5.983463881636205,-9.203614204664845
20031,8585.0,8294.0,8158.0,-1.6397395707740536,-4.973791496796738
20033,1886.0,1828.0,1690.0,-7.549234135667396,-10.392364793213149
20035,36314.0,35774.0,34628.0,-3.203443841896349,-4.642837473150851
20037,39173.0,39166.0,38730.0,-1.1132104376244703,-1.130880963929237
20039,2957.0,2927.0,2776.0,-5.158865732832251,-6.121068650659452
20041,19771.0,19214.0,18266.0,-4.933902362860414,-7.612159223104547
20043,7959.0,7789.0,7496.0,-3.7617152394402362,-5.817313732881015
20045,111204.0,118265.0,122530.0,3.606307867923731,10.184885435775692
20047,3055.0,2955.0,2750.0,-6.937394247038917,-9.983633387888707
20049,2868.0,2572.0,2507.0,-2.527216174183515,-12.587168758716876
20051,28424.0,29030.0,28671.0,-1.2366517395797452,0.8689839572192514
20053,6518.0,6311.0,6034.0,-4.389161781017272,-7.425590671985272
20055,36951.0,37127.0,35917.0,-3.259083685727368,-2.7983004519498795
20057,34006.0,34617.0,33094.0,-4.399572464396106,-2.6818796682938304
20059,25986.0,25495.0,25703.0,0.8158462443616395,-1.0890479488955591
20061,35241.0,36783.0,32218.0,-12.410624473262105,-8.578076672058113
20063,2692.0,2700.0,2621.0,-2.925925925925926,-2.637444279346211
20065,2602.0,2591.0,2389.0,-7.796217676572752,-8.186010760953113
20067,7825.0,7719.0,7077.0,-8.317139525845317,-9.559105431309904
20069,6026.0,6083.0,5954.0,-2.1206641459806015,-1.1948224361101891
20071,1259.0,1302.0,1196.0,-8.141321044546851,-5.003971405877681
20073,6680.0,6235.0,5868.0,-5.886126704089816,-12.155688622754491
20075,2705.0,2563.0,2425.0,-5.3843152555598905,-10.351201478743068
20077,6008.0,5785.0,5336.0,-7.761452031114953,-11.18508655126498
20079,34740.0,34832.0,34291.0,-1.5531694993109784,-1.2924582613701785
20081,4272.0,4087.0,3923.0,-4.012723268901395,-8.16947565543071
20083,1920.0,1868.0,1779.0,-4.764453961456103,-7.34375
20085,13461.0,13286.0,13171.0,-0.8655727833810025,-2.154371889161281
20087,19120.0,18789.0,19032.0,1.293309915376018,-0.4602510460251046
20089,3063.0,2964.0,2833.0,-4.41970310391363,-7.508978126020241
20091,545681.0,580158.0,607220.0,4.664591369937155,11.277467971213952
20093,4001.0,3936.0,3745.0,-4.852642276422764,-6.398400399900025
20095,7857.0,7639.0,6974.0,-8.705327922502946,-11.238386152475499
20097,2569.0,2568.0,2456.0,-4.361370716510903,-4.398598676527832
20099,21536.0,20640.0,19586.0,-5.1065891472868215,-9.054606240713225
20101,1736.0,1630.0,1518.0,-6.871165644171779,-12.557603686635945
20103,76536.0,79269.0,82246.0,3.755566488791331,7.46054144454897
20105,3241.0,3141.0,2986.0,-4.934734161095193,-7.867941993211971
20107,9624.0,9574.0,9654.0,0.8355964069354502,0.3117206982543641
20109,2774.0,2785.0,2732.0,-1.9030520646319569,-1.514059120403749
20111,33647.0,33142.0,33045.0,-0.2926799831030113,-1.7891639670698725
20113,29128.0,28667.0,28448.0,-0.7639446052952873,-2.3345234825597365
20115,12671.0,12054.0,11652.0,-3.3349925335988053,-8.041985636492779
20117,10112.0,9848.0,9652.0,-1.990251827782291,-4.549050632911392
20119,4596.0,4298.0,4029.0,-6.258724988366682,-12.336814621409921
20121,32882.0,32782.0,34334.0,4.734305411506314,4.4157897938081625
20123,6336.0,6295.0,5879.0,-6.608419380460683,-7.212752525252525
20125,35353.0,33458.0,31502.0,-5.846135453404268,-10.89299352247334
20127,5918.0,5630.0,5559.0,-1.2611012433392539,-6.066238594119635
20129,3241.0,2950.0,2538.0,-13.966101694915254,-21.690836161678494
20131,10159.0,10099.0,10121.0,0.21784335082681452,-0.37405256422876265
20133,16476.0,16291.0,15929.0,-2.2220858142532687,-3.319980577810148
20135,3103.0,3022.0,2768.0,-8.405029781601588,-10.796003867225267
20137,5664.0,5538.0,5328.0,-3.791982665222102,-5.932203389830509
20139,16274.0,15867.0,15770.0,-0.611331694712296,-3.0969644832247756
20141,3850.0,3641.0,3439.0,-5.547926393847844,-10.675324675324676
20143,6097.0,5932.0,5712.0,-3.70869858395145,-6.314580941446613
20145,6979.0,6772.0,6366.0,-5.9952746603662135,-8.78349333715432
20147,5632.0,5419.0,5181.0,-4.391954235098726,-8.0078125
20149,21729.0,23145.0,24722.0,6.8135666450637284,13.774218785954254
20151,9641.0,9695.0,9127.0,-5.858690046415679,-5.331397157971165
20153,2496.0,2504.0,2511.0,0.2795527156549521,0.6009615384615384
20155,64552.0,63612.0,61793.0,-2.8595233603722567,-4.274073615070021
20157,4938.0,4688.0,4536.0,-3.242320819112628,-8.140947752126367
20159,10116.0,9926.0,9362.0,-5.682047148901874,-7.45353894820087
20161,71557.0,77293.0,73202.0,-5.292846700218648,2.2988666377852622
20163,5196.0,5179.0,4827.0,-6.79667889553968,-7.1016166281755195
20165,3314.0,3097.0,2947.0,-4.8433968356474,-11.074230537115268
20167,7000.0,7045.0,6804.0,-3.420865862313698,-2.8
20169,55781.0,55463.0,53926.0,-2.7712168472675476,-3.3255051003029705
20171,4959.0,4950.0,4790.0,-3.2323232323232323,-3.407945150231902
20173,499138.0,511230.0,519907.0,1.6972791111632728,4.160973518345628
20175,22972.0,23283.0,21038.0,-9.642228235193059,-8.4189448023681
20177,178365.0,178789.0,175999.0,-1.5604986883980558,-1.3264934264009194
20179,2530.0,2474.0,2520.0,1.8593371059013744,-0.3952569169960474
20181,6018.0,5965.0,5777.0,-3.151718357082984,-4.004652708541044
20183,3860.0,3691.0,3544.0,-3.982660525602818,-8.186528497409327
20185,4429.0,4217.0,4046.0,-4.05501541380128,-8.647550237073832
20187,2246.0,2072.0,1969.0,-4.971042471042471,-12.333036509349956
20189,5751.0,5791.0,5388.0,-6.959074425833189,-6.311945748565467
20191,24119.0,23414.0,22578.0,-3.5705133680703853,-6.389153779178241
20193,7932.0,7908.0,7702.0,-2.604957005563986,-2.8996469994957135
20195,3006.0,2904.0,2758.0,-5.027548209366391,-8.250166333998669
20197,7047.0,6886.0,6906.0,0.2904443799012489,-2.0008514261387824
20199,1480.0,1505.0,1536.0,2.0598006644518274,3.7837837837837838
20201,5785.0,5568.0,5427.0,-2.5323275862068964,-6.188418323249784
20203,2239.0,2166.0,2074.0,-4.247460757156048,-7.369361322018758
20205,9389.0,8847.0,8362.0,-5.482084322369165,-10.938332090744488
20207,3308.0,3142.0,3015.0,-4.042011457670274,-8.857315598548972
20209,157636.0,163776.0,165265.0,0.9091686205549042,4.839630541246923
21001,18750.0,19172.0,19555.0,1.9977049864385563,4.293333333333333
21003,20023.0,20655.0,21303.0,3.1372549019607843,6.392648454277581
21005,21478.0,21933.0,22833.0,4.1034058268362745,6.308781078312692
21007,8250.0,8208.0,7769.0,-5.348440545808967,-5.83030303030303
21009,42117.0,43559.0,44300.0,1.7011409811979155,5.183180188522449
21011,11622.0,12209.0,12481.0,2.2278646899827996,7.391154706590949
21013,28704.0,27376.0,25482.0,-6.918468731735827,-11.224916387959865
21015,119380.0,128270.0,135396.0,5.555468932720044,13.415982576646005
21017,19965.0,20159.0,19901.0,-1.2798253881640955,-0.3205609817180065
21019,49602.0,48518.0,46516.0,-4.126303639886228,-6.221523325672352
21021,28668.0,29800.0,30367.0,1.9026845637583893,5.926468536347147
21023,8513.0,8292.0,8286.0,-0.0723589001447178,-2.666510043462939
21025,13855.0,13358.0,12550.0,-6.048809702051205,-9.418982316853121
21027,20045.0,19987.0,20537.0,2.7517886626307098,2.454477425791968
21029,74483.0,78698.0,82182.0,4.427050242699941,10.336586872172173
21031,12742.0,12742.0,12703.0,-0.306074399623293,-0.306074399623293
21033,13010.0,12744.0,12687.0,-0.4472693032015066,-2.482705611068409
21035,37360.0,38695.0,39300.0,1.563509497351079,5.19271948608137
21037,90806.0,92612.0,94020.0,1.5203213406470004,3.539413695130278
21039,5084.0,4849.0,4692.0,-3.2377809857702617,-7.710464201416208
21041,10806.0,10693.0,10730.0,0.3460207612456747,-0.7033129742735518
21043,27739.0,27443.0,26542.0,-3.2831687497722553,-4.315224052777678
21045,15987.0,15756.0,16066.0,1.9675044427519675,0.49415149809219994
21047,74145.0,73243.0,71478.0,-2.4097866007673088,-3.59700586688246
21049,35599.0,35685.0,36463.0,2.1801877539582457,2.427034467260316
21051,21668.0,20986.0,19631.0,-6.4566854093204995,-9.400959940926713
21053,10256.0,10197.0,10110.0,-0.8531921153280376,-1.423556942277691
21055,9297.0,9174.0,8847.0,-3.564421190320471,-4.84027105517909
21057,6858.0,6731.0,6523.0,-3.090179765265191,-4.884806065908428
21059,96722.0,99548.0,101978.0,2.4410334712902317,5.434130807882385
21061,12239.0,12009.0,12235.0,1.8819218919143976,-0.03268240869352071
21063,7845.0,7546.0,7372.0,-2.305857407898224,-6.02931803696622
21065,14722.0,14381.0,14109.0,-1.8913844656143524,-4.163836435266948
21067,296868.0,316079.0,324735.0,2.7385558673622734,9.38700028295404
21069,14398.0,14576.0,14603.0,0.18523600439077936,1.423808862341992
21071,39933.0,37545.0,34974.0,-6.847782660807032,-12.418300653594772
21073,49248.0,50090.0,51118.0,2.0523058494709523,3.7971085120207926
21075,6797.0,6259.0,5952.0,-4.904936890877137,-12.431955274385759
21077,8607.0,8610.0,8779.0,1.9628339140534263,1.998373416986174
21079,16942.0,17212.0,17719.0,2.945619335347432,4.586235391335143
21081,24681.0,24746.0,25387.0,2.590317627091247,2.8604999797415016
21083,37254.0,37249.0,36818.0,-1.1570780423635534,-1.1703441241208998
21085,25786.0,26143.0,26480.0,1.2890639941858242,2.6913829209648648
21087,11260.0,10976.0,10995.0,0.1731049562682216,-2.3534635879218473
21089,36889.0,36030.0,34865.0,-3.2334165972800446,-5.486730461655236
21091,8550.0,8648.0,8742.0,1.0869565217391304,2.245614035087719
21093,106970.0,106415.0,111309.0,4.598975708311798,4.056277460970366
21095,29223.0,27509.0,25566.0,-7.063142971391181,-12.514115593881531
21097,18799.0,18642.0,18920.0,1.4912563029717842,0.6436512580456407
21099,18184.0,18415.0,19013.0,3.247352701601955,4.5589529256489225
21101,46263.0,46376.0,44740.0,-3.527686734517854,-3.292047640663165
21103,15372.0,15563.0,16067.0,3.238450170275654,4.521207390059849
21105,4868.0,4622.0,4364.0,-5.581999134573778,-10.353327855382087
21107,46841.0,46068.0,44662.0,-3.052010072067379,-4.651907516918938
21109,13476.0,13321.0,13340.0,0.142631934539449,-1.0092015434847135
21111,742096.0,765322.0,767452.0,0.2783142259075265,3.416808606972683
21113,48682.0,51822.0,54057.0,4.312840106518467,11.041041863522452
21115,23398.0,23144.0,22002.0,-4.9343242309021775,-5.966321907855372
21117,159967.0,164627.0,167949.0,2.0178949989977344,4.989779141948027
21119,16350.0,15681.0,14512.0,-7.454881703972961,-11.241590214067278
21121,31846.0,31467.0,31022.0,-1.4141799345345918,-2.5874521132952335
21123,14181.0,14123.0,14431.0,2.180839764922467,1.7629222198716592
21125,58993.0,59937.0,61238.0,2.170612476433589,3.8055362500635668
21127,15856.0,15861.0,15436.0,-2.679528403001072,-2.6488395560040363
21129,7714.0,7023.0,7268.0,3.48853766196782,-5.781695618356236
21131,11278.0,10655.0,9637.0,-9.554199906147348,-14.55045220783827
21133,24534.0,23043.0,21213.0,-7.941674261163911,-13.536316947909024
21135,13836.0,13666.0,13262.0,-2.956241767891117,-4.148597860653368
21137,24730.0,24351.0,24466.0,0.4722598661245945,-1.0675293166194906
21139,9520.0,9290.0,9041.0,-2.680301399354144,-5.031512605042017
21141,26854.0,26761.0,27416.0,2.447591644557378,2.092798093393908
21143,8329.0,8478.0,8133.0,-4.069355980184006,-2.353223676311682
21145,65523.0,64990.0,65644.0,1.006308662871211,0.18466797918288236
21147,18328.0,17902.0,17071.0,-4.641939448106357,-6.858358795285901
21149,9503.0,9385.0,9075.0,-3.303143313798615,-4.503840892349785
21151,83471.0,88274.0,94265.0,6.78682284704443,12.931437265637168
21153,13307.0,12791.0,12017.0,-6.051129700570714,-9.694145938228
21155,19853.0,19219.0,19314.0,0.49430251313804047,-2.7149549186520927
21157,31453.0,31068.0,31163.0,0.3057808677739153,-0.9220106190188535
21159,12894.0,12299.0,11031.0,-10.30978128303114,-14.448580735225686
21161,17503.0,17052.0,17035.0,-0.09969505043396669,-2.6738273438839055
21163,28701.0,27743.0,28616.0,3.1467397181270953,-0.29615692833002333
21165,6368.0,6371.0,6502.0,2.0561921205462252,2.1042713567839195
21167,21318.0,21383.0,21889.0,2.3663658046111395,2.678487663007787
21169,10135.0,9917.0,10058.0,1.4218009478672986,-0.7597434632461766
21171,10970.0,10616.0,10549.0,-0.6311228334589299,-3.837739288969918
21173,26554.0,27594.0,28186.0,2.145393926215844,6.145966709346991
21175,13732.0,13279.0,13142.0,-1.0317041945929664,-4.2965336440431106
21177,31659.0,31258.0,30457.0,-2.562543988738883,-3.79670867683755
21179,43626.0,45119.0,46450.0,2.949976728207629,6.473204052629166
21181,7140.0,7072.0,7234.0,2.2907239819004523,1.3165266106442577
21183,23829.0,24040.0,23899.0,-0.586522462562396,0.29375970456166856
21185,60441.0,64586.0,66999.0,3.7361037995850492,10.850250657666153
21187,10848.0,10737.0,11017.0,2.6078047871845023,1.557890855457227
21189,4751.0,4449.0,4331.0,-2.652281411553158,-8.840244159124396
21191,14915.0,14494.0,14586.0,0.6347454118945771,-2.205833053972511
21193,28668.0,27381.0,25456.0,-7.03042255578686,-11.204130040463234
21195,65076.0,61831.0,57057.0,-7.7210460772104605,-12.322515212981745
21197,12641.0,12224.0,12218.0,-0.04908376963350786,-3.3462542520370224
21199,63195.0,63898.0,65530.0,2.5540705499389653,3.6949125721971674
21201,2278.0,2139.0,2136.0,-0.1402524544179523,-6.2335381913959615
21203,17086.0,16938.0,16750.0,-1.1099303341598772,-1.9665222989582114
21205,23376.0,24658.0,24682.0,0.09733149484954173,5.586926762491444
21207,17582.0,17694.0,17998.0,1.7180965298971402,2.3660561938346034
21209,47271.0,52177.0,58470.0,12.060869731874197,23.691057942501747
21211,42222.0,45838.0,49611.0,8.231161918059252,17.50035526502771
21213,17337.0,17913.0,18635.0,4.030592307262881,7.486877775855108
21215,17167.0,18043.0,19585.0,8.546250623510502,14.085163394885535
21217,24635.0,25562.0,25707.0,0.567248259134653,4.351532372640552
21219,12426.0,12449.0,12448.0,-0.0080327737167644,0.17704812489940447
21221,14321.0,14222.0,14776.0,3.8953733652088314,3.1771524334892813
